OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Lou Williams,2,6:01,25.3,15,35,3,0,0,3,5,60.0,2,3,66.7,7,7,3,Jacob Evans,2019-20
Emmanuel Mudiay,2,3:35,13.7,5,22,1,1,1,2,4,50.0,1,2,50.0,0,0,0,Jacob Evans,2019-20
Isaiah Thomas,1,3:45,13.3,5,13,0,0,1,1,2,50.0,1,1,100.0,2,2,1,Jacob Evans,2019-20
Tyus Jones,2,3:10,12.5,3,12,1,0,0,1,3,33.3,1,1,100.0,0,0,0,Jacob Evans,2019-20
Cory Joseph,2,2:44,11.6,0,15,0,1,0,0,3,0.0,0,1,0.0,0,0,0,Jacob Evans,2019-20
Seth Curry,2,3:10,11.2,3,8,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Jacob Evans,2019-20
Lonzo Ball,1,2:27,10.5,5,16,0,0,0,2,4,50.0,1,2,50.0,0,3,1,Jacob Evans,2019-20
Jarrett Culver,1,2:40,10.4,0,17,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Jacob Evans,2019-20
Buddy Hield,2,2:25,9.5,3,10,1,0,0,1,2,50.0,1,2,50.0,0,0,0,Jacob Evans,2019-20
Bradley Beal,1,2:06,9.0,10,13,0,0,1,4,5,80.0,0,0,0.0,2,2,2,Jacob Evans,2019-20
Kyle Korver,1,2:17,8.9,0,9,1,0,0,0,2,0.0,0,2,0.0,0,0,0,Jacob Evans,2019-20
Derrick Rose,1,1:58,8.6,0,11,1,1,0,0,2,0.0,0,2,0.0,0,0,0,Jacob Evans,2019-20
Georges Niang,2,2:03,8.2,3,9,0,0,0,1,2,50.0,1,1,100.0,0,0,0,Jacob Evans,2019-20
Joe Ingles,2,2:23,7.9,2,7,0,0,1,1,2,50.0,0,0,0.0,0,0,0,Jacob Evans,2019-20
Bogdan Bogdanovic,1,1:53,7.9,11,13,1,0,0,4,4,100.0,2,2,100.0,1,1,1,Jacob Evans,2019-20
Josh Okogie,2,1:45,7.4,0,0,0,0,0,0,3,0.0,0,1,0.0,0,0,0,Jacob Evans,2019-20
Delon Wright,2,1:39,7.1,0,13,1,0,0,0,1,0.0,0,1,0.0,0,0,0,Jacob Evans,2019-20
Caris LeVert,1,1:49,6.6,3,12,2,2,0,1,1,100.0,0,0,0.0,1,1,1,Jacob Evans,2019-20
Bojan Bogdanovic,2,1:50,6.5,6,13,2,0,0,2,2,100.0,2,2,100.0,0,0,0,Jacob Evans,2019-20
Dennis Schroder,1,1:32,6.4,0,13,2,0,0,0,1,0.0,0,0,0.0,0,0,0,Jacob Evans,2019-20
De'Anthony Melton,2,1:33,6.1,2,11,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Jacob Evans,2019-20
Harrison Barnes,2,1:30,6.0,2,10,1,0,0,0,0,0.0,0,0,0.0,2,2,1,Jacob Evans,2019-20
Marko Guduric,2,1:47,6.0,0,7,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jacob Evans,2019-20
Yogi Ferrell,1,1:51,5.8,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jacob Evans,2019-20
Donte DiVincenzo,1,1:13,5.7,0,7,0,0,1,0,1,0.0,0,1,0.0,0,0,0,Jacob Evans,2019-20
Marcus Smart,1,1:23,5.6,2,7,0,0,0,1,3,33.3,0,2,0.0,0,0,0,Jacob Evans,2019-20
Jaylen Nowell,2,1:18,5.5,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Jacob Evans,2019-20
Cedi Osman,1,1:39,5.5,0,12,1,1,0,0,0,0.0,0,0,0.0,0,0,0,Jacob Evans,2019-20
Chris Paul,1,1:33,5.5,0,6,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jacob Evans,2019-20
Collin Sexton,1,1:19,5.4,2,7,1,1,0,1,1,100.0,0,0,0.0,0,0,0,Jacob Evans,2019-20
Pat Connaughton,1,1:23,5.4,3,5,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Jacob Evans,2019-20
Derrick White,1,1:17,5.3,2,10,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Jacob Evans,2019-20
Shai Gilgeous-Alexander,1,1:16,5.0,1,7,1,1,0,0,0,0.0,0,0,0.0,1,2,1,Jacob Evans,2019-20
Justin Jackson,3,1:09,4.9,6,11,0,0,0,2,2,100.0,0,0,0.0,2,2,1,Jacob Evans,2019-20
Chris Chiozza,1,1:22,4.8,0,7,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jacob Evans,2019-20
Marco Belinelli,1,1:12,4.8,0,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jacob Evans,2019-20
JaMychal Green,2,1:02,4.7,0,8,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jacob Evans,2019-20
Maurice Harkless,1,1:09,4.6,0,3,1,1,0,0,0,0.0,0,0,0.0,0,0,0,Jacob Evans,2019-20
Kelly Oubre Jr.,1,1:23,4.5,0,5,0,1,0,0,1,0.0,0,1,0.0,0,0,0,Jacob Evans,2019-20
Ja Morant,2,1:22,4.4,0,2,0,1,0,0,1,0.0,0,1,0.0,0,0,0,Jacob Evans,2019-20
CJ McCollum,1,1:18,4.3,2,4,0,0,0,1,3,33.3,0,1,0.0,0,0,0,Jacob Evans,2019-20
