OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Troy Daniels,1,3:05,10.9,2,12,0,1,0,1,4,25.0,0,2,0.0,0,0,0,Malcolm Miller,2019-20
PJ Dozier,2,1:59,9.9,3,17,1,1,0,1,1,100.0,1,1,100.0,0,0,0,Malcolm Miller,2019-20
Garrison Mathews,1,1:47,7.8,3,13,1,0,0,1,2,50.0,1,2,50.0,0,0,0,Malcolm Miller,2019-20
Ignas Brazdeikis,1,1:46,7.1,0,9,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Troy Brown Jr.,2,1:38,6.3,2,6,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Denzel Valentine,2,1:22,6.2,0,5,0,0,0,0,3,0.0,0,1,0.0,0,0,0,Malcolm Miller,2019-20
Ryan Arcidiacono,2,1:16,5.8,0,0,0,0,1,0,2,0.0,0,1,0.0,0,0,0,Malcolm Miller,2019-20
Rodney Hood,1,2:01,5.8,4,8,0,0,0,2,3,66.7,0,1,0.0,0,0,0,Malcolm Miller,2019-20
Ryan Broekhoff,1,1:46,5.5,3,3,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Malcolm Miller,2019-20
Matisse Thybulle,1,1:14,5.1,3,7,0,0,0,1,2,50.0,1,1,100.0,0,0,0,Malcolm Miller,2019-20
Damyean Dotson,1,1:36,4.5,0,6,0,1,0,0,0,0.0,0,0,0.0,0,0,1,Malcolm Miller,2019-20
Javonte Green,2,0:58,4.2,2,6,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Monte Morris,2,1:12,3.9,2,2,0,1,0,1,1,100.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Emmanuel Mudiay,1,0:58,3.7,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Bol Bol,1,0:43,3.7,1,3,1,2,0,0,0,0.0,0,0,0.0,1,2,1,Malcolm Miller,2019-20
Kevin Porter Jr.,2,0:54,3.7,0,3,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Malcolm Miller,2019-20
Raul Neto,1,0:45,3.7,1,2,0,1,0,0,0,0.0,0,0,0.0,1,1,0,Malcolm Miller,2019-20
Kenrich Williams,1,0:46,3.7,0,7,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Doug McDermott,1,0:45,3.5,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Dorian Finney-Smith,1,1:10,3.3,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Dwayne Bacon,1,0:45,3.3,2,2,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Tyler Cook,1,0:55,3.3,0,6,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Jalen Brunson,1,0:50,3.1,2,9,0,0,0,1,2,50.0,0,1,0.0,0,0,0,Malcolm Miller,2019-20
Jeremy Lamb,1,0:50,3.0,0,2,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Malcolm Miller,2019-20
Marial Shayok,1,0:39,2.7,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Gary Payton II,1,0:41,2.7,0,6,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Bradley Beal,1,0:41,2.6,1,3,0,0,0,0,0,0.0,0,0,0.0,1,2,1,Malcolm Miller,2019-20
Seth Curry,1,0:28,2.6,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Miles Bridges,1,0:26,2.5,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Delon Wright,1,0:41,2.4,0,2,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Shaquille Harrison,1,0:26,2.1,0,3,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Ish Smith,2,0:28,2.1,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Gordon Hayward,1,0:37,2.1,0,7,1,0,0,0,1,0.0,0,1,0.0,0,0,0,Malcolm Miller,2019-20
Semi Ojeleye,1,0:25,1.9,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Furkan Korkmaz,1,0:32,1.9,3,0,1,0,0,0,0,0.0,0,0,0.0,3,3,1,Malcolm Miller,2019-20
Cody Martin,1,0:20,1.8,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Jaylen Brown,1,0:31,1.8,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
T.J. Leaf,1,0:25,1.8,1,2,0,0,0,0,1,0.0,0,0,0.0,1,2,0,Malcolm Miller,2019-20
Evan Fournier,1,0:28,1.8,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Damian Lillard,1,0:28,1.7,3,5,1,0,0,1,2,50.0,1,2,50.0,0,0,0,Malcolm Miller,2019-20
Romeo Langford,2,0:32,1.7,2,2,0,0,0,1,2,50.0,0,1,0.0,0,0,0,Malcolm Miller,2019-20
Mason Plumlee,1,0:31,1.7,1,2,0,0,0,0,0,0.0,0,0,0.0,1,2,0,Malcolm Miller,2019-20
Nickeil Alexander-Walker,1,0:23,1.7,0,2,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Jayson Tatum,1,0:31,1.6,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Maxi Kleber,1,0:19,1.6,0,3,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
Ty Jerome,1,0:26,1.6,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Malcolm Miller,2019-20
Kristaps Porzingis,1,0:19,1.5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Malcolm Miller,2019-20
