OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Harrison Barnes,4,23:10,92.9,7,124,2,2,1,3,12,25.0,1,5,20.0,0,0,0,Kelly Oubre Jr.,2019-20
James Harden,3,14:05,55.8,27,91,4,1,2,9,22,40.9,6,15,40.0,3,4,1,Kelly Oubre Jr.,2019-20
Will Barton,3,14:11,53.7,9,73,0,2,0,4,8,50.0,1,5,20.0,0,0,1,Kelly Oubre Jr.,2019-20
Andrew Wiggins,3,12:34,51.1,13,67,2,2,1,5,7,71.4,1,2,50.0,2,5,2,Kelly Oubre Jr.,2019-20
Jae Crowder,3,12:11,48.3,2,60,2,0,1,1,8,12.5,0,2,0.0,0,0,0,Kelly Oubre Jr.,2019-20
Dillon Brooks,4,12:02,48.1,23,68,3,2,1,8,14,57.1,5,10,50.0,2,2,0,Kelly Oubre Jr.,2019-20
LeBron James,3,12:13,44.5,8,73,10,2,0,3,5,60.0,1,3,33.3,1,2,0,Kelly Oubre Jr.,2019-20
DeMar DeRozan,2,11:20,42.2,10,53,2,1,1,2,5,40.0,0,0,0.0,6,7,3,Kelly Oubre Jr.,2019-20
Bojan Bogdanovic,2,10:51,42.0,10,39,1,3,1,3,7,42.9,2,5,40.0,2,2,1,Kelly Oubre Jr.,2019-20
Jerami Grant,4,9:22,35.4,10,62,0,1,0,3,4,75.0,1,2,50.0,3,3,2,Kelly Oubre Jr.,2019-20
Kent Bazemore,2,8:28,31.9,8,37,0,0,0,3,6,50.0,2,4,50.0,0,0,0,Kelly Oubre Jr.,2019-20
Gary Harris,4,7:55,30.2,3,54,0,0,0,1,1,100.0,0,0,0.0,1,1,1,Kelly Oubre Jr.,2019-20
Miles Bridges,2,8:20,29.8,4,29,1,1,0,2,5,40.0,0,2,0.0,0,2,1,Kelly Oubre Jr.,2019-20
De'Andre Hunter,2,7:23,28.9,7,35,0,1,0,3,6,50.0,1,4,25.0,0,0,0,Kelly Oubre Jr.,2019-20
Solomon Hill,4,6:50,25.8,3,34,2,2,0,1,1,100.0,1,1,100.0,0,0,0,Kelly Oubre Jr.,2019-20
Glenn Robinson III,2,5:41,25.2,6,32,2,1,1,2,5,40.0,0,1,0.0,2,2,2,Kelly Oubre Jr.,2019-20
Lonzo Ball,2,5:05,24.8,5,35,1,4,1,2,3,66.7,1,1,100.0,0,0,0,Kelly Oubre Jr.,2019-20
Kawhi Leonard,2,5:26,24.5,12,31,3,0,1,5,11,45.5,2,3,66.7,0,0,0,Kelly Oubre Jr.,2019-20
Marcus Morris Sr.,1,5:57,24.1,10,29,1,0,0,4,6,66.7,2,2,100.0,0,0,0,Kelly Oubre Jr.,2019-20
Trevor Ariza,2,6:16,23.6,2,35,0,2,1,0,2,0.0,0,1,0.0,2,2,0,Kelly Oubre Jr.,2019-20
Dorian Finney-Smith,2,6:29,22.9,11,40,0,2,0,3,5,60.0,2,4,50.0,3,3,2,Kelly Oubre Jr.,2019-20
Tim Hardaway Jr.,2,5:35,22.4,2,25,0,0,0,0,4,0.0,0,2,0.0,2,2,0,Kelly Oubre Jr.,2019-20
Khris Middleton,1,4:46,22.3,14,37,3,1,0,4,5,80.0,2,3,66.7,4,4,2,Kelly Oubre Jr.,2019-20
Tobias Harris,1,5:15,21.0,7,28,0,0,0,3,5,60.0,1,3,33.3,0,0,0,Kelly Oubre Jr.,2019-20
Danuel House Jr.,3,5:38,21.0,3,28,1,0,0,1,3,33.3,1,2,50.0,0,0,0,Kelly Oubre Jr.,2019-20
CJ McCollum,2,4:58,20.2,7,29,1,1,0,3,6,50.0,1,2,50.0,0,0,0,Kelly Oubre Jr.,2019-20
Kevin Huerter,1,5:19,20.2,6,35,3,0,2,3,6,50.0,0,0,0.0,0,0,0,Kelly Oubre Jr.,2019-20
Buddy Hield,4,4:17,19.8,7,34,1,0,0,2,6,33.3,2,5,40.0,1,2,0,Kelly Oubre Jr.,2019-20
OG Anunoby,1,5:08,19.8,0,16,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Kelly Oubre Jr.,2019-20
Kyle Anderson,4,4:37,19.4,2,18,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Kelly Oubre Jr.,2019-20
Shai Gilgeous-Alexander,2,4:56,18.9,2,20,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Kelly Oubre Jr.,2019-20
Wes Iwundu,2,5:02,18.9,2,26,1,1,0,1,2,50.0,0,0,0.0,0,0,0,Kelly Oubre Jr.,2019-20
Brandon Ingram,2,4:23,18.8,10,42,1,1,0,3,6,50.0,2,3,66.7,2,2,0,Kelly Oubre Jr.,2019-20
Kyle Kuzma,3,4:28,18.7,0,15,0,1,0,0,1,0.0,0,1,0.0,0,1,0,Kelly Oubre Jr.,2019-20
Jrue Holiday,2,4:02,18.6,2,22,3,3,1,1,6,16.7,0,1,0.0,0,0,0,Kelly Oubre Jr.,2019-20
Paul George,1,4:27,18.5,9,28,0,3,0,4,9,44.4,1,3,33.3,0,0,0,Kelly Oubre Jr.,2019-20
Jimmy Butler,1,5:05,18.3,13,26,1,1,1,5,6,83.3,1,1,100.0,2,2,2,Kelly Oubre Jr.,2019-20
Nicolas Batum,2,5:14,18.0,0,15,1,1,0,0,1,0.0,0,0,0.0,0,0,0,Kelly Oubre Jr.,2019-20
Ben McLemore,3,4:34,17.9,5,33,0,0,0,1,7,14.3,1,7,14.3,2,2,1,Kelly Oubre Jr.,2019-20
Bogdan Bogdanovic,3,4:20,17.7,5,18,3,1,0,2,4,50.0,1,3,33.3,0,0,0,Kelly Oubre Jr.,2019-20
Caris LeVert,2,4:27,17.5,4,26,3,0,0,2,6,33.3,0,0,0.0,0,0,0,Kelly Oubre Jr.,2019-20
Taurean Prince,2,4:41,17.2,2,19,0,1,0,1,4,25.0,0,1,0.0,0,0,1,Kelly Oubre Jr.,2019-20
Terrence Ross,2,4:59,16.8,8,26,0,2,1,2,4,50.0,2,4,50.0,2,3,2,Kelly Oubre Jr.,2019-20
Jayson Tatum,1,4:14,15.3,10,16,0,1,0,4,7,57.1,2,4,50.0,0,0,0,Kelly Oubre Jr.,2019-20
T.J. Warren,1,4:17,15.2,0,18,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Kelly Oubre Jr.,2019-20
Tomas Satoransky,1,3:59,14.8,0,15,1,3,0,0,0,0.0,0,0,0.0,0,0,0,Kelly Oubre Jr.,2019-20
Jamal Murray,4,3:46,14.5,9,25,1,0,0,3,6,50.0,0,1,0.0,3,3,1,Kelly Oubre Jr.,2019-20
Damian Lillard,2,3:38,14.2,2,23,2,1,1,1,5,20.0,0,2,0.0,0,0,0,Kelly Oubre Jr.,2019-20
Malik Beasley,3,4:07,14.1,3,8,0,1,0,1,4,25.0,0,1,0.0,1,1,1,Kelly Oubre Jr.,2019-20
Ja Morant,4,3:27,13.9,6,19,0,1,0,1,1,100.0,0,0,0.0,4,4,0,Kelly Oubre Jr.,2019-20
Carmelo Anthony,2,3:21,13.9,6,26,0,0,1,3,4,75.0,0,0,0.0,0,0,1,Kelly Oubre Jr.,2019-20
P.J. Tucker,3,3:07,13.6,3,21,0,1,0,1,1,100.0,1,1,100.0,0,0,0,Kelly Oubre Jr.,2019-20
Keita Bates-Diop,3,3:04,13.3,5,22,1,0,0,2,3,66.7,0,1,0.0,1,2,1,Kelly Oubre Jr.,2019-20
Chris Paul,2,3:38,13.2,0,24,2,1,0,0,0,0.0,0,0,0.0,0,0,0,Kelly Oubre Jr.,2019-20
Joe Ingles,2,3:17,13.2,0,11,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Kelly Oubre Jr.,2019-20
Robert Covington,2,3:16,12.9,2,10,0,0,0,0,2,0.0,0,2,0.0,2,2,1,Kelly Oubre Jr.,2019-20
Luguentz Dort,1,3:43,12.9,4,19,0,0,0,2,2,100.0,0,0,0.0,0,0,0,Kelly Oubre Jr.,2019-20
Dwayne Bacon,2,3:14,12.5,1,19,0,0,0,0,2,0.0,0,0,0.0,1,1,0,Kelly Oubre Jr.,2019-20
Terry Rozier,2,3:04,12.3,3,15,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Kelly Oubre Jr.,2019-20
Dennis Schroder,2,3:08,12.1,0,18,2,1,0,0,1,0.0,0,1,0.0,0,0,0,Kelly Oubre Jr.,2019-20
Devonte' Graham,2,2:53,12.0,0,11,1,1,0,0,4,0.0,0,2,0.0,0,0,0,Kelly Oubre Jr.,2019-20
Christian Wood,1,3:17,11.9,2,15,0,0,0,0,2,0.0,0,2,0.0,2,2,0,Kelly Oubre Jr.,2019-20
Cory Joseph,4,3:14,11.8,3,13,1,1,0,1,2,50.0,1,1,100.0,0,0,0,Kelly Oubre Jr.,2019-20
JJ Redick,2,2:59,11.8,3,11,0,0,1,1,3,33.3,1,2,50.0,0,1,1,Kelly Oubre Jr.,2019-20
Torrey Craig,2,3:04,11.3,3,22,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Kelly Oubre Jr.,2019-20
Brandon Clarke,4,3:09,11.3,9,25,0,0,0,4,4,100.0,0,0,0.0,1,2,2,Kelly Oubre Jr.,2019-20
Russell Westbrook,2,1:59,11.1,6,16,3,0,0,2,4,50.0,0,0,0.0,2,2,1,Kelly Oubre Jr.,2019-20
Alec Burks,2,3:06,11.1,7,15,0,0,0,3,3,100.0,1,1,100.0,0,0,0,Kelly Oubre Jr.,2019-20
Danilo Gallinari,2,2:56,11.1,8,18,0,1,0,3,5,60.0,0,1,0.0,2,3,2,Kelly Oubre Jr.,2019-20
Jaren Jackson Jr.,4,2:32,11.0,4,16,0,1,0,1,3,33.3,0,2,0.0,2,2,1,Kelly Oubre Jr.,2019-20
Kenrich Williams,2,2:40,11.0,0,14,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Kelly Oubre Jr.,2019-20
Nikola Jokic,4,2:50,11.0,13,22,1,0,1,5,7,71.4,0,0,0.0,3,4,2,Kelly Oubre Jr.,2019-20
Josh Okogie,1,2:37,10.9,2,16,0,0,0,0,0,0.0,0,0,0.0,2,2,1,Kelly Oubre Jr.,2019-20
Spencer Dinwiddie,2,2:25,10.7,0,17,2,0,0,0,1,0.0,0,0,0.0,0,0,0,Kelly Oubre Jr.,2019-20
