player,season,POSS,adj_usg_rank,freq_gte82,freq_lte78,freq_lte81,freq_lte75,poss_lte78,poss_lte81,poss_lte75,poss_gte82,poss,versatility_score_rank,height,weight
Bruno Caboclo,2017-18,133.7,0.017130620985010708,0.4547494390426328,0.1346297681376216,0.37247569184741963,0.0381451009723261,18.000000000000004,49.800000000000004,5.1,60.800000000000004,133.7,0.2334047109207709,80.82872101720271,227.89753178758417
Bryn Forbes,2017-18,1978.8,0.47751605995717344,0.07681423084697797,0.45355771174449155,0.22882555083889233,0.24080250656963817,897.4999999999999,452.8000000000001,476.5,152.0,1978.8,0.6595289079229122,77.28911461491813,207.2104810996564
Buddy Hield,2017-18,2598.9,0.4346895074946467,0.0669129246989111,0.4682750394397631,0.2919696794797799,0.17284235638154605,1217.0000000000002,758.8,449.2,173.9,2598.8999999999996,0.5032119914346895,77.66755165647007,208.178306206472
C.J. Williams,2017-18,970.6,0.7708779443254818,0.12198640016484648,0.4249948485472904,0.28652379971151853,0.1664949515763445,412.5000000000001,278.0999999999999,161.59999999999997,118.39999999999999,970.6,0.854389721627409,78.13661652586029,211.62198640016484
CJ McCollum,2017-18,3892.1,0.6723768736616702,0.07561470671359936,0.46889853806428405,0.2779476375221603,0.17753911769995634,1825.0,1081.8,691.0,294.30000000000007,3892.1,0.556745182012848,77.64471622003546,208.61658230775163
CJ Miles,2017-18,1744.1,0.09635974304068523,0.09632475202109972,0.3484318559715612,0.45914798463390866,0.09609540737343042,607.6999999999998,800.8000000000001,167.6,168.0,1744.1,0.3961456102783726,78.6450891577318,215.4042199415171
Caleb Swanigan,2017-18,249.5,0.14775160599571735,0.28256513026052105,0.10741482965931864,0.558316633266533,0.051703406813627256,26.8,139.29999999999998,12.9,70.5,249.5,0.16059957173447537,80.51623246492987,231.5579158316633
Cameron Payne,2017-18,781.7,0.4004282655246253,0.07675578866572855,0.3313291544070615,0.15901240885250095,0.43290264807470896,258.99999999999994,124.29999999999998,338.4,60.0,781.6999999999999,0.582441113490364,76.40130484840732,201.79915568632472
Caris LeVert,2017-18,2441.6,0.7987152034261242,0.10243283093053737,0.3768430537352556,0.22010157273918746,0.3006225425950197,920.1000000000001,537.4000000000001,734.0000000000001,250.10000000000002,2441.6,0.9229122055674518,77.24574049803408,208.10091743119267
Carmelo Anthony,2017-18,3293.5,0.5117773019271948,0.3098831030818278,0.15800819796569002,0.45829664490663424,0.07381205404584788,520.4000000000001,1509.3999999999999,243.1,1020.5999999999999,3293.5,0.5353319057815846,80.10860786397448,226.78281463488693
Cedi Osman,2017-18,920.1,0.49464668094218417,0.1297685034235409,0.38887077491577,0.25116835126616666,0.2301923703945223,357.8,231.1,211.8,119.4,920.1000000000001,0.9807280513918629,77.80121725899357,209.57765460276056
Chandler Parsons,2017-18,898.4,0.3640256959314775,0.20491985752448796,0.2816117542297418,0.41985752448797864,0.09361086375779164,253.0,377.2,84.10000000000001,184.1,898.4,0.8179871520342612,79.27882902938556,220.26691896705253
Channing Frye,2017-18,956.7,0.1734475374732334,0.5099822305843004,0.14215532559841126,0.273858053726351,0.0740043900909376,136.00000000000003,262.0,70.79999999999998,487.9000000000001,956.6999999999998,0.3640256959314775,80.72467858262779,235.55241977631445
Charles Cooke,2017-18,51.0,,0.06470588235294117,0.2784313725490196,0.4274509803921568,0.22941176470588234,14.2,21.799999999999997,11.7,3.3,51.0,,77.85686274509803,207.51960784313727
Cheick Diallo,2017-18,796.3,0.03854389721627409,0.5250533718447821,0.09041818410146932,0.3283938214240864,0.056134622629662186,72.00000000000001,261.5,44.699999999999996,418.09999999999997,796.3,0.16488222698072805,81.07158106241367,233.07246012809242
Chinanu Onuaku,2017-18,28.599999999999998,,0.46853146853146843,0.26573426573426573,0.24125874125874122,0.024475524475524472,7.6,6.8999999999999995,0.7,13.399999999999999,28.6,,80.25174825174824,243.05594405594402
Chris Boucher,2017-18,1.5,,0.5333333333333333,0.0,0.4666666666666666,0.0,0.0,0.7,0.0,0.7999999999999999,1.5,,81.26666666666667,233.0
Chris McCullough,2017-18,121.0,0.019271948608137045,0.4611570247933885,0.15537190082644625,0.31404958677685946,0.06942148760330578,18.799999999999997,37.99999999999999,8.4,55.800000000000004,121.0,0.4732334047109208,80.62892561983472,223.6900826446281
Chris Paul,2017-18,2484.6,0.43254817987152033,0.1005393222249054,0.3599774611607502,0.23601384528696764,0.3034693713273765,894.4000000000001,586.3999999999999,753.9999999999998,249.79999999999998,2484.6000000000004,0.9464668094218416,77.31550350156965,206.05763503179585
Clint Capela,2017-18,2754.3,0.7665952890792291,0.5874813927313656,0.11821515448571326,0.1919543985767709,0.10234905420615038,325.6,528.7,281.9,1618.1000000000001,2754.2999999999997,0.22269807280513917,81.04099045129435,235.51170896416517
Cody Zeller,2017-18,856.0,0.14989293361884368,0.5549065420560748,0.1125,0.2735981308411215,0.058995327102803745,96.3,234.2,50.50000000000001,475.0,856.0,0.1841541755888651,81.09030373831776,236.0483644859813
Cole Aldrich,2017-18,63.2,,0.6218354430379746,0.0791139240506329,0.23101265822784814,0.06803797468354429,5.0,14.600000000000003,4.3,39.3,63.2,,81.3148734177215,233.626582278481
Corey Brewer,2017-18,1679.9,0.708779443254818,0.11494731829275556,0.38793975831894756,0.3475206857551045,0.14959223763319246,651.6999999999999,583.8,251.3,193.10000000000005,1679.8999999999999,0.815845824411135,78.20566700398832,211.19453538901124
Cory Joseph,2017-18,2873.9,0.8565310492505354,0.07442847698249765,0.3940986116427154,0.1459340965238874,0.38553881485089936,1132.6,419.4,1107.9999999999998,213.9,2873.9,0.5481798715203426,76.4396464734333,202.54076342252688
Courtney Lee,2017-18,3040.8,0.9892933618843683,0.08464877663772694,0.45083530649828985,0.3271836358852933,0.13733228097868982,1370.8999999999999,994.9,417.6,257.4000000000001,3040.8,0.5374732334047109,78.06600236779795,211.8281702183636
Cristiano Felicio,2017-18,1302.1,0.24839400428265523,0.5922740188925582,0.10790261884647877,0.23469779586821293,0.06512556639275018,140.5,305.6,84.8,771.1999999999999,1302.1,0.14989293361884368,81.25405114814532,235.97864987328163
D'Angelo Russell,2017-18,1669.9,0.3490364025695932,0.09575423678064553,0.2995388945445835,0.2509132283370262,0.35379364033774474,500.2,419.0,590.8,159.89999999999998,1669.9,0.9400428265524625,77.07808850829392,207.1224624228996
D.J. Augustin,2017-18,2365.7,0.5310492505353319,0.09460202054360231,0.32451282918375113,0.17132349833030394,0.4095616519423427,767.6999999999999,405.3,968.9,223.79999999999998,2365.7,0.7558886509635975,76.50445956799257,202.91275309633514
D.J. Wilson,2017-18,89.7,,0.3567447045707916,0.11482720178372355,0.46376811594202905,0.064659977703456,10.299999999999999,41.599999999999994,5.800000000000001,32.0,89.69999999999997,,80.51059085841698,226.53623188405803
Dakari Johnson,2017-18,198.5,0.1841541755888651,0.7138539042821161,0.11183879093198994,0.1239294710327456,0.05037783375314862,22.200000000000003,24.6,10.0,141.70000000000005,198.5,0.006423982869379015,81.86196473551638,241.14559193954656
Damian Jones,2017-18,120.2,0.12633832976445397,0.5632279534109819,0.1214642262895175,0.21214642262895175,0.1031613976705491,14.600000000000001,25.499999999999996,12.4,67.7,120.19999999999997,0.3019271948608137,80.86272878535776,232.32778702163066
Damian Lillard,2017-18,3560.2,0.6509635974304069,0.07979888770293804,0.3489691590360093,0.20237627099601144,0.36885568226504123,1242.4000000000003,720.5,1313.1999999999998,284.1,3560.2000000000003,0.7794432548179872,76.79119150609516,203.26172686927697
Damien Wilkins,2017-18,191.5,0.08993576017130621,0.12845953002610971,0.4569190600522194,0.3315926892950392,0.08302872062663187,87.5,63.5,15.9,24.600000000000005,191.49999999999997,0.47109207708779444,78.62506527415145,216.9007832898173
Damion Lee,2017-18,539.5,0.563169164882227,0.14309545875810933,0.36088971269694164,0.3581093605189991,0.13790546802594994,194.70000000000002,193.20000000000002,74.39999999999999,77.19999999999999,539.5,0.8907922912205567,78.42075996292864,211.17238183503244
Damyean Dotson,2017-18,630.8,0.18629550321199143,0.073715916296766,0.4067850348763475,0.4064679771718453,0.11303107165504123,256.59999999999997,256.4,71.3,46.499999999999986,630.8,0.3811563169164882,78.31800887761572,215.39378566899177
Daniel Hamilton,2017-18,36.9,,0.1111111111111111,0.6341463414634145,0.18157181571815717,0.07317073170731707,23.4,6.700000000000001,2.7,4.1000000000000005,36.900000000000006,,78.30352303523033,200.7073170731707
Daniel Theis,2017-18,1158.9,0.3468950749464668,0.5084131504012427,0.11165760635084994,0.31288290620415915,0.06704633704374838,129.4,362.6000000000001,77.7,589.2000000000002,1158.9,0.27194860813704497,80.8791095003883,233.26205884890845
Danilo Gallinari,2017-18,892.3,0.6573875802997858,0.2660540177070492,0.11879412753558223,0.5138406365572117,0.10131121820015691,106.00000000000001,458.5,90.4,237.39999999999998,892.3,0.4132762312633833,79.93656841869326,224.61515185475739
Danny Green,2017-18,2296.4,0.9678800856531049,0.1250653196307263,0.3960546943041282,0.3151454450444173,0.16373454102072807,909.5,723.6999999999999,375.99999999999994,287.19999999999993,2296.4,0.892933618843683,78.14814492248736,213.8694913778087
Dante Cunningham,2017-18,2166.3,0.5845824411134903,0.32977888565757285,0.1323916355075474,0.4708027512348243,0.06702672760005539,286.79999999999995,1019.9,145.2,714.4000000000001,2166.3,0.37044967880085655,80.33808798412038,228.75100401606423
Dante Exum,2017-18,321.2,0.044967880085653104,0.09215442092154419,0.22571606475716058,0.1737235367372353,0.5084059775840597,72.5,55.8,163.3,29.6,321.2000000000001,0.5310492505353319,76.32378580323785,196.7565379825653
Danuel House Jr.,2017-18,537.2,0.2740899357601713,0.10778108711839166,0.3116157855547282,0.4663067758749069,0.1142963514519732,167.4,250.5,61.400000000000006,57.9,537.2,0.5396145610278372,78.64947877885331,215.70215934475056
Dario Saric,2017-18,3046.8,0.569593147751606,0.33097019824077717,0.14093475121438886,0.46432322436654844,0.06377182617828542,429.4,1414.6999999999998,194.3,1008.4,3046.8,0.39186295503211993,80.25331495339371,227.738085860575
Darius Miller,2017-18,2671.4,0.28051391862955033,0.124504005390432,0.35423373512016176,0.4395822415212997,0.08168001796810662,946.3000000000001,1174.3,218.2,332.59999999999997,2671.3999999999996,0.46466809421841543,78.93872126974621,216.72097027775703
Darrell Arthur,2017-18,195.1,0.31905781584582443,0.5612506406970784,0.09072270630445925,0.2993336750384419,0.048692977960020506,17.7,58.400000000000006,9.5,109.5,195.1,0.1284796573875803,81.67093798052281,238.83341875961042
Darren Collison,2017-18,2667.9,0.854389721627409,0.08189962142509088,0.2973499756362682,0.1134225420742906,0.5073278608643502,793.3,302.5999999999999,1353.5,218.49999999999997,2667.9,0.3297644539614561,76.14153454027512,202.05970988417855
Darrun Hilliard,2017-18,126.1,0.14132762312633834,0.059476605868358456,0.3283108643933387,0.4504361617763681,0.161776367961935,41.4,56.800000000000004,20.400000000000002,7.5,126.09999999999998,0.4475374732334047,77.89452815226014,209.8564631245044
David Nwaba,2017-18,2235.1,0.5995717344753747,0.13659344100935078,0.37058744575186786,0.3298286430137354,0.16299047022504584,828.3,737.2,364.3,305.29999999999995,2235.1000000000004,0.9443254817987152,78.21860319448793,212.81911323878126
David Stockton,2017-18,12.7,,0.10236220472440946,0.2204724409448819,0.15748031496062992,0.5196850393700787,2.8,2.0,6.6,1.3,12.7,,76.00787401574803,193.73228346456693
David West,2017-18,1331.7,0.37044967880085655,0.5558308928437337,0.1326875422392431,0.2381166929488624,0.073364871968161,176.7,317.1,97.69999999999999,740.2,1331.6999999999998,0.25481798715203424,80.96290455808365,235.1633250732147
Davis Bertans,2017-18,1428.2,0.17558886509635974,0.3298557624982496,0.18358773281053076,0.414997899453858,0.0715586052373617,262.20000000000005,592.7,102.19999999999999,471.1000000000001,1428.2,0.6423982869379015,80.14465761097884,226.06294636605514
Davon Reed,2017-18,323.0,0.05139186295503212,0.06470588235294117,0.4099071207430341,0.4074303405572755,0.11795665634674923,132.4,131.6,38.1,20.9,323.0,0.3468950749464668,78.30340557275542,212.53777089783281
De'Aaron Fox,2017-18,2670.3,0.7901498929336188,0.07643335954761638,0.32640527281578846,0.1412200876306033,0.4559412800059918,871.6,377.1,1217.5,204.10000000000002,2670.3,0.48394004282655245,76.30052803055835,200.97318653334827
DeAndre Jordan,2017-18,3288.1,0.815845824411135,0.6299382622183023,0.08874425960281013,0.21261518810255167,0.06870229007633587,291.79999999999995,699.1000000000001,225.89999999999998,2071.2999999999997,3288.1,0.1006423982869379,81.53769654207598,239.65116632705823
DeAndre Liggins,2017-18,917.4,0.8865096359743041,0.09843034663178549,0.38336603444517114,0.2196424678439067,0.29856115107913667,351.7,201.5,273.9,90.3,917.4,0.8972162740899358,77.21342925659474,208.09853935033792
DeAndre' Bembry,2017-18,616.5,0.6274089935760171,0.08840227088402272,0.38264395782643956,0.34890510948905107,0.18004866180048662,235.9,215.1,111.0,54.50000000000001,616.5,0.7687366167023555,77.85109489051095,212.3948094079481
DeMar DeRozan,2017-18,3649.5,0.5524625267665952,0.09538292916837922,0.3353062063296342,0.45937799698588844,0.1099328675160981,1223.7,1676.4999999999998,401.2,348.09999999999997,3649.5,0.4539614561027837,78.63334703384024,213.5636662556515
DeMarcus Cousins,2017-18,2358.2,0.4197002141327623,0.6404036977355608,0.07895852769061147,0.22402680010177253,0.05661097447205495,186.2,528.3000000000001,133.5,1510.1999999999996,2358.2000000000003,0.06209850107066381,81.636926469341,240.89326605037738
DeMarre Carroll,2017-18,2848.2,0.8458244111349036,0.22294782669756336,0.19633452706972823,0.49139807597781054,0.08931957025489784,559.1999999999999,1399.6,254.4,634.9999999999999,2848.2,0.588865096359743,79.56649813917562,221.33642300400254
Dejounte Murray,2017-18,2268.9,0.7687366167023555,0.11556260743091362,0.28449909647846966,0.19560139274538318,0.40433690334523326,645.5,443.8,917.4,262.2,2268.9000000000005,0.9100642398286938,76.88849222089998,205.0168363524174
Delon Wright,2017-18,1846.4,0.4539614561027837,0.09488734835355286,0.40083405545927214,0.22053726169844018,0.2837413344887348,740.1000000000001,407.2,523.9,175.20000000000002,1846.4,0.8736616702355461,77.33887564991335,207.2849328422877
Demetrius Jackson,2017-18,110.3,0.029978586723768737,0.15140525838621943,0.30734360834088853,0.0888485947416138,0.45240253853127843,33.9,9.8,49.900000000000006,16.7,110.29999999999998,0.6017130620985011,76.76155938349955,199.17860380779697
Dennis Schroder,2017-18,2724.6,0.8394004282655246,0.09282096454525436,0.30720105703589523,0.13980033766424432,0.46017764075460615,837.0000000000001,380.9000000000001,1253.8,252.90000000000003,2724.6,0.569593147751606,76.36930191587757,203.62945019452394
