player,season,POSS,adj_usg_rank,freq_gte82,freq_lte78,freq_lte81,freq_lte75,poss_lte78,poss_lte81,poss_lte75,poss_gte82,poss,versatility_score_rank,height,weight
DeAndre' Bembry,2020-21,1301.4,0.789795918367347,0.12217611802674043,0.3454741048102044,0.2310588596895651,0.30129091747349007,449.6,300.70000000000005,392.1,159.0,1301.4,0.936734693877551,77.34370677731674,209.41716612878437
DeMar DeRozan,2020-21,2783.3,0.33877551020408164,0.08612079186577086,0.40911867207990515,0.3318003808428843,0.17296015521143965,1138.7,923.5,481.4,239.70000000000005,2783.3,0.5183673469387755,77.88046563431897,214.67585240541803
DeMarcus Cousins,2020-21,970.6,0.3346938775510204,0.4812487121368225,0.1478466927673604,0.28549350916958577,0.08541108592623119,143.5,277.09999999999997,82.89999999999999,467.09999999999997,970.6,0.25918367346938775,80.73171234288068,234.79497218215536
Dean Wade,2020-21,1589.4,0.336734693877551,0.1883729709324273,0.31187869636340754,0.3874418019378381,0.11230653076632693,495.7,615.8,178.50000000000003,299.4,1589.4,0.8183673469387756,78.88467346168365,222.13634075751855
Deandre Ayton,2020-21,2770.4,0.863265306122449,0.5227764943690443,0.12088507074790647,0.2645827317354895,0.09175570314755993,334.90000000000003,733.0,254.20000000000002,1448.3000000000002,2770.3999999999996,0.1326530612244898,80.75989026855329,237.26259745885076
Deividas Sirvydis,2020-21,174.9,0.026530612244897958,0.08290451686678102,0.45626072041166377,0.38879359634076616,0.07204116638078903,79.8,68.0,12.600000000000001,14.5,174.9,0.03877551020408163,78.26129216695253,210.44997141223558
Dejounte Murray,2020-21,2885.5,0.8571428571428571,0.08535782360076244,0.35695719979206375,0.21084734014902096,0.3468376364581528,1030.0,608.4,1000.8,246.3,2885.5,0.7122448979591837,76.99452434586726,206.55699185583092
Delon Wright,2020-21,2341.0,0.8795918367346939,0.08453652285348143,0.31990602306706534,0.19978641606151215,0.39577103801794106,748.9,467.69999999999993,926.5,197.9,2341.0,0.6448979591836734,76.63908586074326,205.43746262281076
Deni Avdija,2020-21,1782.4,0.7224489795918367,0.09515260323159785,0.37006283662477557,0.3816763913824057,0.15310816876122088,659.6,680.3,272.9000000000001,169.60000000000002,1782.4,0.5244897959183673,78.18660233393179,214.18828545780968
Dennis Schroder,2020-21,2642.8,0.9428571428571428,0.06954744967458755,0.361472680490389,0.1653549265930074,0.40362494324201603,955.3000000000001,437.0,1066.7,183.79999999999998,2642.8,0.3346938775510204,76.5248599969729,204.4481610413198
Dennis Smith Jr.,2020-21,546.7,0.8061224489795918,0.07536125845985,0.29595756356319736,0.10188403146149624,0.5267971465154563,161.8,55.7,288.0,41.2,546.7,0.044897959183673466,76.04389976220962,201.89518931772452
Denzel Valentine,2020-21,1385.4,0.12244897959183673,0.07600692940666953,0.4813050382560993,0.2893027284538761,0.15338530388335497,666.8000000000001,400.8,212.5,105.29999999999998,1385.4,0.20408163265306123,77.83037389923489,212.26562725566626
Derrick Favors,2020-21,1409.9,0.610204081632653,0.4806014610965317,0.16299028299879423,0.2772537059365913,0.07915454996808284,229.8,390.9000000000001,111.60000000000001,677.6,1409.9,0.2673469387755102,80.53826512518617,235.77934605291154
Derrick Jones Jr.,2020-21,1778.2,0.9775510204081632,0.11843437183668878,0.34017545832864693,0.33202114497806756,0.20936902485659653,604.9,590.3999999999997,372.29999999999995,210.6,1778.2,0.8979591836734694,78.23191991901923,215.45281745585422
Derrick Rose,2020-21,1718.6,0.636734693877551,0.04800418945653438,0.2922727801699057,0.14127778424298845,0.5184452461305714,502.29999999999995,242.79999999999995,891.0,82.49999999999999,1718.6,0.04081632653061224,75.78843244501338,203.23839171418598
Derrick White,2020-21,1431.4,0.9285714285714286,0.10940338130501606,0.3513343579712169,0.27225094313259746,0.2670113175911695,502.9,389.70000000000005,382.20000000000005,156.6,1431.4,0.9102040816326531,77.55931256112898,210.69002375296907
Desmond Bane,2020-21,2067.7,0.4346938775510204,0.09043865164192098,0.4676210281955796,0.25085844174686855,0.19108187841563093,966.8999999999999,518.7,395.1,187.0,2067.7,0.45102040816326533,77.5971852783286,211.15190791700925
Devin Booker,2020-21,2992.1,0.6816326530612244,0.07957621737241401,0.4414625179639718,0.2595167273821061,0.21944453728150792,1320.9,776.4999999999999,656.5999999999999,238.09999999999997,2992.1000000000004,0.5040816326530613,77.47732361886301,212.5433307710304
Devin Cannady,2020-21,102.4,0.03469387755102041,0.0439453125,0.48242187499999994,0.181640625,0.2919921875,49.4,18.6,29.900000000000002,4.5,102.4,0.11632653061224489,77.0478515625,205.80078125
Devin Vassell,2020-21,1442.0,0.38979591836734695,0.06165048543689321,0.4396671289875174,0.23536754507628288,0.26331484049930654,634.0000000000001,339.3999999999999,379.70000000000005,88.9,1442.0,0.3836734693877551,77.17649098474341,209.57912621359222
Devon Dotson,2020-21,65.3,,0.039816232771822356,0.41807044410413474,0.07963246554364471,0.46248085758039825,27.299999999999997,5.199999999999999,30.200000000000003,2.5999999999999996,65.3,,75.86217457886676,202.2251148545176
Devontae Cacok,2020-21,140.6,0.02857142857142857,0.2098150782361309,0.3541963015647227,0.34281650071123765,0.09317211948790899,49.8,48.2,13.100000000000001,29.5,140.59999999999997,0.7755102040816326,79.06472261735422,226.22119487908964
Devonte' Graham,2020-21,2188.0,0.5693877551020409,0.09223034734917732,0.3673217550274223,0.23043875685557585,0.3100091407678246,803.7,504.2,678.3000000000002,201.79999999999995,2188.0,0.8020408163265306,77.12490859232175,209.39113345521022
Dewayne Dedmon,2020-21,272.9,0.39591836734693875,0.43165994869915697,0.19860754855258328,0.2902161964089409,0.0795163063393184,54.199999999999996,79.2,21.7,117.79999999999998,272.9000000000001,0.49795918367346936,80.35470868449978,234.01648955661406
Didi Louzada,2020-21,78.4,,0.16581632653061223,0.5739795918367346,0.11862244897959184,0.1415816326530612,45.0,9.3,11.1,13.0,78.4,,77.65178571428571,211.86862244897958
Dillon Brooks,2020-21,2754.2,0.9938775510204082,0.11593203107980538,0.3907123665674243,0.25255972696245743,0.24079587539031297,1076.1,695.6000000000001,663.1999999999999,319.29999999999995,2754.2,0.8775510204081632,77.72975818749546,215.00395759204127
Domantas Sabonis,2020-21,3048.9,0.6,0.3614090327659155,0.17626029059660864,0.3711502509101644,0.09118042572731154,537.4,1131.6000000000001,278.0000000000001,1101.8999999999996,3048.8999999999996,0.6326530612244898,80.04608219357802,231.6905113319558
Donovan Mitchell,2020-21,2430.9,0.763265306122449,0.06762927310872517,0.36393928174750095,0.24418939487432642,0.3242420502694476,884.6999999999999,593.6,788.2,164.4,2430.8999999999996,0.6265306122448979,77.01114813443583,208.16384878028717
Donta Hall,2020-21,254.2,0.07551020408163266,0.3056648308418568,0.1077891424075531,0.5153422501966956,0.07120377655389458,27.4,131.0,18.1,77.7,254.2,0.06326530612244897,80.27065302911095,230.66915814319435
Donte DiVincenzo,2020-21,2602.1,0.7408163265306122,0.06321816993966412,0.4174705045924445,0.16421351984935245,0.3550978056185388,1086.3,427.30000000000007,924.0,164.5,2602.1000000000004,0.2653061224489796,76.68756004765382,205.53545213481416
Dorian Finney-Smith,2020-21,2547.6,0.9673469387755103,0.13149631025278696,0.32862301774218877,0.33977076464123096,0.2001099073637934,837.2,865.6,509.8,335.00000000000006,2547.6,0.9285714285714286,78.19017899199247,213.7570262207568
Doug McDermott,2020-21,2214.4,0.23265306122448978,0.07523482658959536,0.47191112716763006,0.2926752167630058,0.16017882947976875,1045.0000000000002,648.1000000000001,354.7,166.60000000000002,2214.4000000000005,0.2510204081632653,77.81164197976877,213.5858923410404
Draymond Green,2020-21,2815.2,0.7979591836734694,0.3060528559249787,0.22044614947428248,0.3648763853367433,0.10862460926399549,620.6,1027.1999999999998,305.80000000000007,861.6,2815.2,0.8653061224489796,79.57807615799945,227.5668158567775
Drew Eubanks,2020-21,1040.5,0.18775510204081633,0.4125901009130226,0.14867851994233544,0.3555982700624699,0.083133109082172,154.70000000000002,369.99999999999994,86.49999999999997,429.3,1040.5,0.37142857142857144,80.29812590100914,233.2487265737626
Duncan Robinson,2020-21,3065.4,0.4122448979591837,0.0808051151562602,0.46496378939127025,0.2929470868402166,0.16128400861225287,1425.3,898.0,494.4,247.70000000000002,3065.4,0.3122448979591837,77.86885887649247,213.38931297709922
Dwayne Bacon,2020-21,2490.2,0.8306122448979592,0.07613846277407438,0.41217572885711995,0.30342944341819944,0.2082563649506064,1026.4,755.6000000000001,518.6,189.6,2490.2,0.5612244897959183,77.5961368564774,211.81126013974784
Dwight Howard,2020-21,1623.0,0.21836734693877552,0.46087492298213184,0.11947011706715958,0.3446087492298214,0.07504621072088724,193.9,559.3000000000001,121.8,748.0,1623.0,0.14285714285714285,80.70351201478744,236.1234134319162
Dwight Powell,2020-21,1294.1,0.3469387755102041,0.4260103546866549,0.14998840893284912,0.339695541302836,0.08430569507766016,194.10000000000002,439.6000000000001,109.1,551.3000000000001,1294.1,0.373469387755102,80.3619503902326,235.03577776060584
Dylan Windler,2020-21,707.4,0.19795918367346937,0.0917444161718971,0.4549052869663557,0.22999717274526438,0.2233531241164829,321.8,162.70000000000002,158.0,64.9,707.4,0.563265306122449,77.28046366977665,210.53703703703707
E'Twaun Moore,2020-21,510.5,0.2897959183673469,0.04877571008814888,0.3717923604309501,0.2354554358472086,0.3439764936336925,189.8,120.19999999999999,175.60000000000002,24.900000000000002,510.5,0.3653061224489796,76.65661116552398,206.68109696376098
Ed Davis,2020-21,381.2,0.9081632653061225,0.6232948583420777,0.12985309548793283,0.162906610703043,0.0839454354669465,49.5,62.09999999999999,32.0,237.6,381.2,0.00816326530612245,80.94832109129067,245.76810073452256
Edmond Sumner,2020-21,1208.7,0.7448979591836735,0.08182344667824938,0.4079589641763879,0.25589476296847863,0.2543228261768843,493.09999999999997,309.30000000000007,307.4,98.9,1208.6999999999998,0.6714285714285714,77.46363862000497,209.3710598163316
Elfrid Payton,2020-21,1941.6,0.9693877551020408,0.06664606510094766,0.27261021837659666,0.142356819118253,0.5183868974042026,529.3000000000001,276.40000000000003,1006.5,129.39999999999998,1941.6000000000001,0.10612244897959183,76.1066131025958,204.50345076225793
Elijah Bryant,2020-21,44.2,,0.11764705882352941,0.4592760180995475,0.1515837104072398,0.27149321266968324,20.3,6.7,12.0,5.2,44.2,,77.14479638009048,207.28506787330315
Elijah Hughes,2020-21,87.7,,0.12884834663626,0.3683010262257697,0.2782212086659065,0.22462941847206389,32.3,24.4,19.7,11.299999999999999,87.69999999999999,,77.76510832383126,211.15393386545043
Enes Kanter,2020-21,2326.5,0.49183673469387756,0.5075005372877714,0.1223296797764883,0.30182677842252315,0.06834300451321727,284.6,702.2,159.0,1180.7000000000003,2326.5,0.08775510204081632,80.9364710939179,238.63279604556197
Eric Bledsoe,2020-21,2964.7,0.9224489795918367,0.06310925220089722,0.32795898404560325,0.126791918237933,0.48213984551556655,972.3000000000001,375.90000000000003,1429.4000000000003,187.1,2964.7000000000003,0.10816326530612246,76.14453401693257,202.65166795965865
Eric Gordon,2020-21,1100.8,0.6795918367346939,0.07712572674418604,0.4315043604651163,0.228015988372093,0.26335392441860467,475.0,250.99999999999997,289.9,84.89999999999999,1100.8,0.5448979591836735,77.26934956395348,208.72029433139537
Eric Paschall,2020-21,978.0,0.3836734693877551,0.2886503067484662,0.16860940695296522,0.4331288343558282,0.10961145194274029,164.89999999999998,423.6,107.2,282.29999999999995,978.0,0.6510204081632653,79.74171779141103,226.81584867075665
Ersan Ilyasova,2020-21,195.8,0.19387755102040816,0.28038815117466803,0.20888661899897856,0.42441266598569966,0.08631256384065375,40.9,83.09999999999998,16.900000000000002,54.9,195.79999999999998,0.6224489795918368,79.60010214504598,227.1430030643514
Evan Fournier,2020-21,1735.5,0.889795918367347,0.07156439066551426,0.39314318640161333,0.2882166522615961,0.24707577067127628,682.3,500.2,428.8,124.19999999999999,1735.5,0.6306122448979592,77.44851627772975,209.94894842984732
Facundo Campazzo,2020-21,1902.4,0.7959183673469388,0.04977922624053826,0.3156539108494533,0.1384041211101766,0.4961627417998319,600.5,263.29999999999995,943.9000000000001,94.69999999999997,1902.3999999999999,0.0653061224489796,76.01792472666106,200.82143608074014
Frank Jackson,2020-21,992.0,0.4387755102040816,0.06189516129032257,0.4339717741935484,0.1823588709677419,0.3217741935483871,430.50000000000006,180.89999999999998,319.20000000000005,61.4,992.0000000000001,0.2938775510204082,76.87560483870968,207.52681451612898
Frank Kaminsky,2020-21,930.1,0.2530612244897959,0.40135469304375876,0.14837114288786152,0.35211267605633806,0.09816148801204169,138.0,327.50000000000006,91.29999999999998,373.3,930.1,0.5,80.22847005698311,232.37286313299646
Frank Mason III,2020-21,107.3,0.5877551020408164,0.013047530288909601,0.4044734389561976,0.31593662628145386,0.26654240447343897,43.4,33.9,28.599999999999998,1.4000000000000001,107.3,0.07551020408163266,77.19105312208761,202.03168685927307
Frank Ntilikina,2020-21,420.3,0.5571428571428572,0.08660480609088746,0.33428503449916724,0.14727575541280039,0.43183440399714496,140.5,61.9,181.50000000000003,36.4,420.3,0.3673469387755102,76.32500594813227,203.37211515584104
Fred VanVleet,2020-21,2571.9,0.9387755102040817,0.08787277887942767,0.3113262568529103,0.18892647459076947,0.4118744896768927,800.7,485.90000000000003,1059.3000000000004,226.00000000000003,2571.9,0.6061224489795919,76.72879972005131,207.83467475407286
Freddie Gillespie,2020-21,502.4,0.2163265306122449,0.4040605095541401,0.16202229299363058,0.34474522292993626,0.089171974522293,81.4,173.2,44.800000000000004,203.0,502.40000000000003,0.4959183673469388,80.18650477707006,230.30772292993626
Furkan Korkmaz,2020-21,1431.6,0.1306122448979592,0.07606873428331935,0.45557418273260686,0.31174909192511874,0.156607991058955,652.2,446.3,224.20000000000002,108.89999999999999,1431.6000000000001,0.27755102040816326,77.8086057557977,210.96675048896338
Gabe Vincent,2020-21,888.5,0.49795918367346936,0.10174451322453576,0.3421496904895892,0.1963984243106359,0.35970737197523917,304.0,174.5,319.6,90.40000000000002,888.5,0.7938775510204081,76.83241418120429,208.3770399549803
Gabriel Deck,2020-21,291.4,0.05510204081632653,0.1588881262868908,0.38057652711050094,0.3500343170899107,0.11050102951269727,110.9,102.0,32.199999999999996,46.3,291.4000000000001,0.6938775510204082,78.53363074811254,215.0741249142072
Garrett Temple,2020-21,2130.8,0.9571428571428572,0.0752299605781866,0.31368500093861457,0.26858456917589635,0.3425004693073023,668.4,572.3,729.7999999999998,160.3,2130.8,0.7408163265306122,77.17157874976535,209.16406983292654
Garrison Mathews,2020-21,1471.1,0.44693877551020406,0.07212290123037184,0.46060770851743604,0.2411120929916389,0.22615729726055334,677.6000000000001,354.7,332.7,106.1,1471.1,0.39183673469387753,77.38195907824077,209.96913873971857
Gary Clark,2020-21,855.5,0.22040816326530613,0.1558153126826417,0.36516656925774404,0.3772063120981882,0.10181180596142606,312.40000000000003,322.70000000000005,87.1,133.29999999999998,855.5,0.6122448979591837,78.74728229105787,220.6697837521917
Gary Harris,2020-21,1461.2,0.9734693877551021,0.07014782370654257,0.4434711196277033,0.22810019162332335,0.2582808650424309,648.0,333.3,377.4,102.49999999999999,1461.1999999999998,0.43673469387755104,77.1545989597591,209.81638379414184
Gary Payton II,2020-21,61.2,,0.08986928104575163,0.29084967320261434,0.30718954248366015,0.31209150326797386,17.799999999999997,18.8,19.1,5.5,61.2,,77.14542483660131,210.90522875816993
Gary Trent Jr.,2020-21,2325.5,0.8346938775510204,0.0748226187916577,0.39049666738335836,0.19458181036336272,0.34009890346162114,908.0999999999999,452.5,790.9,174.0,2325.5,0.5224489795918368,76.96233068157385,206.6600301010535
George Hill,2020-21,899.2,0.573469387755102,0.06205516014234875,0.3964635231316726,0.24188167259786472,0.2995996441281139,356.5,217.49999999999997,269.40000000000003,55.8,899.2,0.49387755102040815,77.0539368327402,207.83907918149467
Georges Niang,2020-21,1586.0,0.12857142857142856,0.12131147540983606,0.35315258511979825,0.408827238335435,0.11670870113493062,560.1,648.3999999999999,185.09999999999997,192.39999999999998,1586.0,0.4714285714285714,78.61197982345524,219.02931904161412
Giannis Antetokounmpo,2020-21,2876.0,0.5020408163265306,0.18706536856745476,0.24575799721835878,0.45511126564673154,0.11206536856745482,706.7999999999998,1308.8999999999999,322.30000000000007,537.9999999999999,2876.0,0.6428571428571429,79.211578581363,226.23703059805283
Glenn Robinson III,2020-21,510.1,0.5938775510204082,0.08174867673005293,0.38325818466967265,0.4165849833366007,0.11840815526367376,195.50000000000003,212.50000000000003,60.39999999999999,41.7,510.1,0.19183673469387755,78.23838463046461,216.5116643795334
Goga Bitadze,2020-21,773.6,0.4142857142857143,0.4634177869700102,0.14115822130299893,0.31127197518097205,0.08415201654601859,109.19999999999999,240.8,65.1,358.49999999999994,773.6000000000001,0.2693877551020408,80.47091520165459,234.77378490175798
Goran Dragic,2020-21,1803.3,0.4775510204081633,0.06299561914268287,0.3427604946486996,0.2307990905562025,0.36344479565241516,618.1,416.2,655.4000000000002,113.60000000000001,1803.3,0.5306122448979592,76.72483779737146,206.866245217102
Gordon Hayward,2020-21,2008.5,0.6755102040816326,0.13159073935772964,0.3787403534976351,0.34204630321135177,0.14762260393328355,760.7,687.0,296.5,264.29999999999995,2008.5,0.7795918367346939,78.30809061488672,214.82947473238735
Gorgui Dieng,2020-21,750.6,0.2836734693877551,0.4832134292565948,0.16560085265121238,0.24713562483346654,0.10405009325872636,124.3,185.49999999999997,78.1,362.7,750.5999999999999,0.4142857142857143,80.40873967492674,233.68012256861178
Grant Riller,2020-21,37.3,,0.07774798927613942,0.21447721179624665,0.17426273458445043,0.5335120643431636,8.0,6.500000000000001,19.9,2.9,37.3,,75.58176943699732,203.03217158176946
Grant Williams,2020-21,1539.0,0.673469387755102,0.21338531513970108,0.2517218973359324,0.4152046783625732,0.11968810916179337,387.4,639.0000000000001,184.2,328.4,1539.0,0.8428571428571429,79.21526965562053,223.06322287199484
Grayson Allen,2020-21,1731.2,0.736734693877551,0.07451478743068393,0.4355360443622921,0.22602818853974127,0.26392097966728284,754.0,391.30000000000007,456.9,129.0,1731.1999999999998,0.48775510204081635,77.19027264325324,209.82676756007393
Greg Whittington,2020-21,17.2,,0.02325581395348837,0.3662790697674418,0.505813953488372,0.10465116279069767,6.3,8.7,1.8,0.4,17.200000000000003,,78.1860465116279,209.36046511627904
Hamidou Diallo,2020-21,1652.2,0.6408163265306123,0.08667231570027842,0.40896985837065725,0.21522818060767465,0.2891296453213897,675.6999999999998,355.6,477.7,143.2,1652.1999999999998,0.6693877551020408,77.15960537465199,208.55211233506841
Harrison Barnes,2020-21,2878.7,0.8326530612244898,0.15569527911904682,0.30982735262444855,0.4306457776079481,0.10383159064855664,891.9,1239.7,298.9,448.20000000000005,2878.7,0.5653061224489796,78.90759717928232,220.8673012123528
Harry Giles III,2020-21,482.7,0.10408163265306122,0.4406463642013675,0.19825978868862648,0.2676610731303087,0.09343277397969754,95.69999999999999,129.2,45.099999999999994,212.70000000000005,482.69999999999993,0.5938775510204082,80.16138388232856,230.40646364201368
Hassan Whiteside,2020-21,753.3,0.6632653061224489,0.5205097570688971,0.12956325501128374,0.26629496880392955,0.08363201911589012,97.60000000000001,200.60000000000005,63.0,392.1,753.2999999999997,0.12448979591836734,80.6975972388159,239.4841364662154
Henry Ellenson,2020-21,54.699999999999996,,0.31627056672760506,0.2029250457038391,0.40950639853747717,0.07129798903107862,11.1,22.400000000000002,3.9000000000000004,17.299999999999997,54.7,,79.81901279707496,229.87020109689212
Ignas Brazdeikis,2020-21,344.3,0.11428571428571428,0.13854196921289572,0.31977926227127496,0.3976183560848098,0.14406041243101944,110.09999999999998,136.9,49.599999999999994,47.699999999999996,344.3,0.7816326530612245,78.4408945686901,218.01916932907346
Iman Shumpert,2020-21,15.0,,0.12666666666666665,0.5266666666666667,0.24000000000000002,0.10666666666666667,7.9,3.6,1.6,1.9,15.0,,77.8,220.0
Immanuel Quickley,2020-21,1605.9,0.2612244897959184,0.04116071984556946,0.37275048259542937,0.16321066068871035,0.42287813687029074,598.6,262.09999999999997,679.0999999999999,66.1,1605.9,0.11836734693877551,76.12011955912573,201.48402764804783
Isaac Bonga,2020-21,597.4,0.710204081632653,0.11600267827251423,0.321560093739538,0.3505189152996317,0.21191831268831604,192.1,209.39999999999998,126.6,69.3,597.4,0.8877551020408163,77.99029126213591,213.6457984599933
Isaac Okoro,2020-21,2880.5,0.9836734693877551,0.10085054678007291,0.32990800208297166,0.27974310015622283,0.2894983509807325,950.3,805.8,833.9,290.5,2880.5,0.8938775510204081,77.46946710640513,211.1350807151536
Isaiah Hartenstein,2020-21,719.7,0.21020408163265306,0.4515770459913852,0.15270251493677922,0.31874392107822697,0.07697651799360844,109.9,229.39999999999998,55.4,324.99999999999994,719.7,0.2755102040816326,80.4768653605669,233.80755870501594
Isaiah Joe,2020-21,519.6,0.11224489795918367,0.07197844495765975,0.44842186297151654,0.18321785989222475,0.29638183217859887,233.0,95.19999999999999,153.99999999999997,37.400000000000006,519.6,0.3489795918367347,76.94476520400308,206.6370284834488
Isaiah Roby,2020-21,1970.7,0.5040816326530613,0.3495204749581367,0.22570660171512666,0.3290201451260973,0.09575277820063936,444.80000000000007,648.3999999999999,188.7,688.8,1970.6999999999998,0.826530612244898,79.81625818237175,228.74739940122802
Isaiah Stewart,2020-21,1972.2,0.47346938775510206,0.46917148362235067,0.138069161342663,0.29733292769495995,0.09542642734002636,272.3,586.4000000000001,188.20000000000002,925.3000000000001,1972.2000000000003,0.31020408163265306,80.51957205151606,234.4742419632897
Isaiah Thomas,2020-21,69.4,,0.07060518731988473,0.25792507204610954,0.17146974063400575,0.5,17.900000000000002,11.9,34.7,4.9,69.4,,75.4265129682997,195.74207492795387
Ish Smith,2020-21,1310.1,0.7285714285714285,0.05358369590107625,0.31738035264483627,0.1618960384703458,0.4671399129837418,415.79999999999995,212.10000000000002,612.0000000000001,70.19999999999999,1310.1,0.14081632653061224,76.17006335394245,201.62331119761853
Ivica Zubac,2020-21,2189.5,0.5530612244897959,0.4728476821192053,0.13765699931491207,0.30723909568394614,0.08225622288193651,301.4,672.7,180.1,1035.3,2189.5,0.20816326530612245,80.64316053893583,235.42448047499425
JJ Redick,2020-21,1010.4,0.17142857142857143,0.04156769596199525,0.4615993665874901,0.23178939034045926,0.2650435471100555,466.40000000000003,234.20000000000002,267.80000000000007,42.0,1010.4,0.16122448979591836,76.9681314330958,206.66765637371338
Ja Morant,2020-21,2853.3,0.5326530612244897,0.07861073143377842,0.37700206778116574,0.16955805558476153,0.3748291452002944,1075.7,483.8,1069.5,224.29999999999995,2853.2999999999997,0.4530612244897959,76.65618757228474,205.59450460869874
JaKarr Sampson,2020-21,435.2,0.6081632653061224,0.359375,0.18267463235294115,0.3497242647058823,0.10822610294117647,79.5,152.2,47.10000000000001,156.4,435.20000000000005,0.7918367346938775,79.80193014705883,231.56686580882348
JaMychal Green,2020-21,1464.4,0.35714285714285715,0.19113630155695163,0.26324774651734495,0.46619776017481557,0.07941819175088771,385.5,682.6999999999999,116.29999999999998,279.9,1464.4,0.3795918367346939,79.39538377492487,225.65460256760446
JaVale McGee,2020-21,919.1,0.23673469387755103,0.4636057012294636,0.15297573713415297,0.2916984006092917,0.09172016102709171,140.6,268.1,84.3,426.1,919.1,0.36122448979591837,80.51474268305952,234.9574583832009
Jabari Parker,2020-21,217.8,0.3653061224489796,0.1721763085399449,0.3021120293847567,0.4123048668503214,0.11340679522497706,65.8,89.8,24.7,37.49999999999999,217.79999999999998,0.7346938775510204,78.93112947658402,220.07208448117544
Jaden McDaniels,2020-21,2054.5,0.8122448979591836,0.12304697006570942,0.3266488196641519,0.41431005110732544,0.13599415916281332,671.1,851.2000000000002,279.4,252.79999999999998,2054.5,0.6285714285714286,78.5379411048917,218.8586030664395
Jae Crowder,2020-21,2199.0,0.7510204081632653,0.16157344247385177,0.2587994542974079,0.43788085493406087,0.14174624829467938,569.1,962.8999999999999,311.7,355.30000000000007,2199.0,0.7653061224489796,78.69813551614371,221.04097316962253
Jae'Sean Tate,2020-21,2804.1,0.6346938775510204,0.15602153988802112,0.32969580257480113,0.35697728326379224,0.15730537427338537,924.5,1001.0,441.09999999999997,437.50000000000006,2804.1000000000004,0.9040816326530612,78.56050069541028,218.01198245426338
Jahlil Okafor,2020-21,468.2,0.4204081632653061,0.4790687740281931,0.12110209312259719,0.3208030756087143,0.07902605724049552,56.7,150.20000000000002,37.0,224.3,468.2,0.1510204081632653,80.73601025202906,239.14181973515588
Jahmi'us Ramsey,2020-21,135.2,0.018367346938775512,0.07618343195266272,0.43639053254437876,0.21375739644970415,0.27366863905325445,59.00000000000001,28.9,37.0,10.299999999999999,135.2,0.4857142857142857,76.95488165680474,205.26553254437871
Jake Layman,2020-21,850.2,0.4,0.08786167960479885,0.3922606445542225,0.3857915784521289,0.1340860973888497,333.5,328.0,114.00000000000001,74.69999999999999,850.2,0.3408163265306122,78.19548341566689,214.73253352152432
Jakob Poeltl,2020-21,2497.2,0.5469387755102041,0.47240909818997256,0.14664424155053657,0.299415345186609,0.08153131507288161,366.2,747.7,203.59999999999997,1179.6999999999996,2497.2000000000003,0.24489795918367346,80.56543328527951,236.761212558065
Jalen Brunson,2020-21,2246.6,0.3816326530612245,0.05617377370248375,0.41961185791863254,0.16718596991008633,0.35702839846879725,942.7,375.6,802.1,126.2,2246.6000000000004,0.2,76.54028309445384,204.01767114751175
Jalen Harris,2020-21,241.0,0.6020408163265306,0.15186721991701246,0.2804979253112033,0.2813278008298755,0.2863070539419087,67.6,67.8,69.0,36.6,241.0,0.9959183673469387,77.68589211618257,211.5008298755187
Jalen Lecque,2020-21,17.2,,0.011627906976744188,0.5348837209302326,0.3604651162790698,0.0930232558139535,9.200000000000001,6.2,1.6,0.2,17.2,,77.87790697674419,215.13953488372093
Jalen McDaniels,2020-21,1225.5,0.3142857142857143,0.1733170134638923,0.31897184822521424,0.3383924928600571,0.16931864545083639,390.90000000000003,414.7,207.5,212.4,1225.5,0.9734693877551021,78.50991432068543,216.58710730314158
Jalen Smith,2020-21,222.5,0.09795918367346938,0.26157303370786517,0.2602247191011236,0.3730337078651686,0.10516853932584269,57.9,83.00000000000001,23.4,58.2,222.5,0.8734693877551021,79.2458426966292,224.44044943820225
Jamal Murray,2020-21,2234.6,0.9183673469387755,0.08538440884274591,0.402622393269489,0.22348518750559385,0.28850801038217133,899.7,499.4,644.7,190.8,2234.6,0.6857142857142857,77.1802112234852,208.96388615412152
James Ennis III,2020-21,1357.0,0.8285714285714286,0.09196757553426675,0.38437730287398675,0.3585851142225498,0.16507000736919675,521.6,486.6000000000001,224.0,124.79999999999998,1357.0,0.5714285714285714,78.0204126750184,215.69801031687547
James Harden,2020-21,2162.8,0.6959183673469388,0.16959496948400218,0.29336970593674866,0.3571296467542075,0.1799056778250416,634.5,772.4000000000001,389.1,366.79999999999995,2162.8,0.9775510204081632,78.5274181616423,217.69576474939893
James Johnson,2020-21,1454.0,0.4857142857142857,0.19071526822558457,0.3222145804676754,0.39284731774415416,0.09422283356258597,468.50000000000006,571.2000000000002,137.0,277.29999999999995,1454.0,0.6918367346938775,79.13858321870701,221.62166437414032
James Nunnally,2020-21,65.4,,0.08409785932721711,0.4480122324159021,0.10703363914373087,0.36085626911314983,29.3,7.0,23.6,5.5,65.4,,76.86850152905197,197.3241590214067
James Wiseman,2020-21,1188.5,0.5142857142857142,0.5408498106857383,0.10483803113167861,0.2803533866217922,0.07395877156079092,124.60000000000002,333.20000000000005,87.9,642.8000000000001,1188.5,0.036734693877551024,80.87833403449726,237.5951198990324
Jared Dudley,2020-21,108.3,0.05102040816326531,0.26038781163434904,0.2243767313019391,0.3647276084949216,0.15050784856879038,24.300000000000004,39.50000000000001,16.299999999999997,28.2,108.3,0.9816326530612245,79.06001846722069,218.84395198522623
