OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Jahlil Okafor,2,6:08,22.1,9,17,1,0,0,4,5,80.0,0,0,0.0,1,2,1,Pau Gasol,2018-19
Steven Adams,2,4:59,20.6,3,28,1,2,0,1,2,50.0,0,0,0.0,1,2,1,Pau Gasol,2018-19
Gorgui Dieng,2,5:00,18.9,5,20,1,0,0,1,3,33.3,0,2,0.0,3,4,3,Pau Gasol,2018-19
Cheick Diallo,3,4:06,16.5,2,26,1,0,0,1,3,33.3,0,0,0.0,0,0,0,Pau Gasol,2018-19
Dwight Powell,2,3:58,15.9,3,22,2,0,0,1,2,50.0,1,1,100.0,0,0,0,Pau Gasol,2018-19
Johnathan Williams,2,3:41,14.6,4,15,1,0,0,2,5,40.0,0,0,0.0,0,0,0,Pau Gasol,2018-19
Julius Randle,1,2:50,12.8,6,20,1,1,1,2,5,40.0,0,0,0.0,2,4,2,Pau Gasol,2018-19
Jusuf Nurkic,1,2:52,12.0,6,24,0,1,0,3,4,75.0,0,0,0.0,0,0,0,Pau Gasol,2018-19
Taj Gibson,2,3:08,11.7,0,14,2,0,0,0,2,0.0,0,0,0.0,0,0,0,Pau Gasol,2018-19
Kyle O'Quinn,1,2:37,11.3,8,15,0,1,0,4,6,66.7,0,0,0.0,0,0,0,Pau Gasol,2018-19
JaVale McGee,2,2:46,10.6,2,19,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Pau Gasol,2018-19
Mo Bamba,1,2:43,10.6,2,13,1,0,0,1,4,25.0,0,0,0.0,0,0,0,Pau Gasol,2018-19
Myles Turner,1,2:56,10.5,2,12,1,1,0,1,1,100.0,0,0,0.0,0,0,0,Pau Gasol,2018-19
Bismack Biyombo,1,2:52,9.4,2,18,1,0,1,1,3,33.3,0,0,0.0,0,0,0,Pau Gasol,2018-19
Jerami Grant,2,1:30,9.3,2,10,0,0,1,1,2,50.0,0,0,0.0,0,0,0,Pau Gasol,2018-19
Deandre Ayton,1,2:44,9.2,2,10,0,0,2,1,6,16.7,0,0,0.0,0,0,0,Pau Gasol,2018-19
LaMarcus Aldridge,1,2:25,9.1,6,11,0,0,0,3,6,50.0,0,0,0.0,0,0,0,Pau Gasol,2018-19
Marc Gasol,1,2:31,8.8,5,7,0,0,0,2,5,40.0,1,2,50.0,0,0,0,Pau Gasol,2018-19
Nikola Vucevic,1,2:49,8.3,4,8,0,0,0,2,3,66.7,0,0,0.0,0,0,0,Pau Gasol,2018-19
Andre Drummond,1,2:20,7.6,4,10,0,0,0,2,3,66.7,0,0,0.0,0,0,0,Pau Gasol,2018-19
Thomas Bryant,1,1:41,6.8,0,2,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Pau Gasol,2018-19
Ed Davis,1,1:19,6.7,4,17,0,0,0,2,2,100.0,0,0,0.0,0,0,0,Pau Gasol,2018-19
Domantas Sabonis,1,2:04,6.7,5,14,2,0,0,2,2,100.0,0,0,0.0,1,1,1,Pau Gasol,2018-19
Derrick Favors,1,1:32,6.6,2,7,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Pau Gasol,2018-19
