OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Jahlil Okafor,2,7:37,30.0,10,31,1,0,0,4,6,66.7,0,0,0.0,2,2,1,Kenneth Faried,2018-19
Serge Ibaka,1,7:40,29.3,2,34,0,2,1,1,3,33.3,0,1,0.0,0,0,0,Kenneth Faried,2018-19
Richaun Holmes,2,5:50,21.9,6,25,0,1,0,3,4,75.0,0,0,0.0,0,0,0,Kenneth Faried,2018-19
Dewayne Dedmon,2,5:28,20.9,0,22,2,1,0,0,4,0.0,0,2,0.0,0,0,0,Kenneth Faried,2018-19
Steven Adams,1,4:01,20.0,0,20,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Kenneth Faried,2018-19
Deandre Ayton,2,4:38,18.4,10,29,0,2,0,5,6,83.3,0,0,0.0,0,0,0,Kenneth Faried,2018-19
Nikola Vucevic,1,5:02,18.3,7,26,3,0,0,3,5,60.0,0,0,0.0,1,2,2,Kenneth Faried,2018-19
Jaylen Brown,1,4:17,17.4,2,30,1,2,0,1,2,50.0,0,0,0.0,0,0,0,Kenneth Faried,2018-19
Marvin Bagley III,2,4:14,16.8,9,21,1,0,1,3,8,37.5,2,3,66.7,1,2,0,Kenneth Faried,2018-19
Rudy Gobert,1,3:52,16.4,3,18,1,0,0,0,2,0.0,0,0,0.0,3,4,0,Kenneth Faried,2018-19
Draymond Green,2,3:15,15.6,2,24,1,0,0,1,3,33.3,0,1,0.0,0,0,0,Kenneth Faried,2018-19
Taj Gibson,2,3:47,15.2,8,18,0,0,0,3,3,100.0,0,0,0.0,2,2,1,Kenneth Faried,2018-19
Noah Vonleh,2,4:17,15.1,2,13,1,0,0,1,2,50.0,0,1,0.0,0,1,1,Kenneth Faried,2018-19
Luke Kornet,2,3:17,14.3,2,15,1,0,0,1,2,50.0,0,1,0.0,0,0,0,Kenneth Faried,2018-19
Maxi Kleber,1,3:47,13.7,0,13,0,3,0,0,2,0.0,0,1,0.0,0,0,0,Kenneth Faried,2018-19
Cheick Diallo,2,3:04,13.5,0,16,1,0,0,0,2,0.0,0,0,0.0,0,0,0,Kenneth Faried,2018-19
OG Anunoby,2,3:37,13.3,2,10,0,0,0,1,2,50.0,0,1,0.0,0,0,1,Kenneth Faried,2018-19
Kevin Durant,1,2:38,13.1,7,20,0,0,0,2,3,66.7,1,1,100.0,2,4,2,Kenneth Faried,2018-19
Dwight Powell,1,3:02,13.1,3,18,0,0,0,1,1,100.0,0,0,0.0,1,2,1,Kenneth Faried,2018-19
Willie Cauley-Stein,1,2:49,12.8,0,28,0,0,0,0,0,0.0,0,0,0.0,0,0,1,Kenneth Faried,2018-19
Jordan Bell,3,3:21,12.8,2,16,0,0,0,1,3,33.3,0,0,0.0,0,0,0,Kenneth Faried,2018-19
Mitchell Robinson,2,3:20,12.2,8,19,0,0,0,4,4,100.0,0,0,0.0,0,0,0,Kenneth Faried,2018-19
Paul Millsap,1,3:08,12.1,0,27,4,0,0,0,0,0.0,0,0,0.0,0,0,0,Kenneth Faried,2018-19
Giannis Antetokounmpo,1,3:11,12.0,13,19,2,0,0,5,6,83.3,1,1,100.0,2,3,2,Kenneth Faried,2018-19
Karl-Anthony Towns,2,2:55,11.8,12,20,2,1,0,5,7,71.4,2,2,100.0,0,0,0,Kenneth Faried,2018-19
John Collins,3,2:26,11.6,2,20,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Kenneth Faried,2018-19
Alex Len,3,2:46,10.4,5,15,0,0,0,2,2,100.0,1,1,100.0,0,0,0,Kenneth Faried,2018-19
Brandon Ingram,1,2:31,10.4,3,11,0,0,0,0,1,0.0,0,1,0.0,3,3,1,Kenneth Faried,2018-19
Joel Embiid,1,3:01,10.2,12,8,0,1,0,4,6,66.7,0,1,0.0,4,5,2,Kenneth Faried,2018-19
Nikola Jokic,1,2:23,8.5,9,17,3,0,0,3,4,75.0,1,1,100.0,2,2,0,Kenneth Faried,2018-19
Thon Maker,1,2:13,8.2,0,9,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Kenneth Faried,2018-19
Harry Giles III,1,2:04,8.2,6,10,0,1,0,2,5,40.0,0,0,0.0,2,2,1,Kenneth Faried,2018-19
Marcus Morris Sr.,1,1:45,7.7,0,10,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Kenneth Faried,2018-19
Jonah Bolden,1,1:50,7.7,0,7,0,0,0,0,2,0.0,0,1,0.0,0,0,0,Kenneth Faried,2018-19
Montrezl Harrell,1,1:44,7.6,4,7,0,0,0,2,3,66.7,0,0,0.0,0,0,0,Kenneth Faried,2018-19
Bismack Biyombo,2,1:36,7.3,0,2,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Kenneth Faried,2018-19
Frank Kaminsky,1,1:51,7.0,2,14,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Kenneth Faried,2018-19
Mason Plumlee,1,1:56,6.8,0,11,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Kenneth Faried,2018-19
Nerlens Noel,1,1:59,6.7,0,11,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Kenneth Faried,2018-19
Mo Bamba,1,1:54,6.5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Kenneth Faried,2018-19
DeMarcus Cousins,2,1:49,6.3,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Kenneth Faried,2018-19
Jeff Teague,2,1:39,6.3,11,17,2,0,0,4,4,100.0,1,1,100.0,2,2,1,Kenneth Faried,2018-19
JaMychal Green,1,1:25,6.3,0,0,0,1,0,0,1,0.0,0,1,0.0,0,0,0,Kenneth Faried,2018-19
Brook Lopez,1,1:20,6.2,3,11,0,0,0,1,4,25.0,1,4,25.0,0,0,0,Kenneth Faried,2018-19
Kosta Koufos,1,1:40,6.2,4,5,0,0,0,2,3,66.7,0,0,0.0,0,0,0,Kenneth Faried,2018-19
Willy Hernangomez,1,1:27,5.9,0,10,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Kenneth Faried,2018-19
Mikal Bridges,3,1:28,5.9,0,12,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Kenneth Faried,2018-19
Bam Adebayo,1,1:38,5.8,4,4,0,0,0,2,2,100.0,0,0,0.0,0,0,0,Kenneth Faried,2018-19
Shaun Livingston,2,1:19,5.7,0,5,1,1,0,0,1,0.0,0,0,0.0,0,0,0,Kenneth Faried,2018-19
Darius Miller,2,1:35,5.7,1,2,1,0,1,0,3,0.0,0,2,0.0,1,2,1,Kenneth Faried,2018-19
Tim Hardaway Jr.,2,1:29,5.5,13,18,0,0,0,5,8,62.5,3,5,60.0,0,0,0,Kenneth Faried,2018-19
Terrence Ross,1,1:35,5.4,3,5,0,1,0,1,4,25.0,1,3,33.3,0,0,0,Kenneth Faried,2018-19
Pascal Siakam,1,1:12,5.3,0,8,2,1,0,0,0,0.0,0,0,0.0,0,0,0,Kenneth Faried,2018-19
Bogdan Bogdanovic,2,1:13,5.2,0,4,0,0,0,0,3,0.0,0,1,0.0,0,0,0,Kenneth Faried,2018-19
Jamal Crawford,3,1:09,5.2,3,9,4,2,0,1,2,50.0,1,2,50.0,0,0,0,Kenneth Faried,2018-19
Kyle Lowry,1,1:22,5.1,7,8,1,0,0,2,4,50.0,1,2,50.0,2,2,0,Kenneth Faried,2018-19
Tim Frazier,1,1:18,4.9,0,13,4,0,0,0,1,0.0,0,0,0.0,0,0,0,Kenneth Faried,2018-19
Yogi Ferrell,2,0:56,4.8,0,3,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Kenneth Faried,2018-19
Kevin Knox II,2,1:13,4.8,4,6,0,0,0,2,5,40.0,0,0,0.0,0,0,1,Kenneth Faried,2018-19
Ivica Zubac,1,1:01,4.8,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Kenneth Faried,2018-19
Jrue Holiday,1,1:06,4.6,4,14,2,0,0,2,3,66.7,0,0,0.0,0,0,0,Kenneth Faried,2018-19
