OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Bradley Beal,4,21:59,84.2,18,91,9,6,1,7,17,41.2,1,3,33.3,3,4,2,Evan Fournier,2018-19
D'Angelo Russell,3,16:23,64.6,29,82,10,3,0,10,17,58.8,5,8,62.5,4,5,1,Evan Fournier,2018-19
Tim Hardaway Jr.,3,15:55,64.5,14,75,1,0,1,4,19,21.1,1,7,14.3,5,6,3,Evan Fournier,2018-19
Jimmy Butler,3,14:32,57.9,14,74,2,2,0,4,11,36.4,0,3,0.0,6,6,2,Evan Fournier,2018-19
James Harden,2,14:41,57.2,32,72,7,2,0,9,27,33.3,4,19,21.1,10,10,2,Evan Fournier,2018-19
Klay Thompson,2,14:02,56.7,21,74,1,1,0,8,20,40.0,5,13,38.5,0,0,0,Evan Fournier,2018-19
Jeremy Lamb,4,13:55,56.3,7,78,3,0,0,2,5,40.0,0,3,0.0,3,3,1,Evan Fournier,2018-19
Reggie Jackson,4,16:05,55.1,13,64,6,3,0,5,15,33.3,1,5,20.0,2,4,1,Evan Fournier,2018-19
Danny Green,4,12:31,49.5,7,67,0,2,1,3,11,27.3,1,5,20.0,0,0,0,Evan Fournier,2018-19
Kyle Lowry,3,12:36,48.3,8,87,3,3,0,2,10,20.0,2,9,22.2,2,2,1,Evan Fournier,2018-19
Zach LaVine,2,12:19,47.4,16,59,2,1,0,5,7,71.4,3,3,100.0,3,4,2,Evan Fournier,2018-19
Damyean Dotson,4,10:43,46.9,13,65,1,0,0,5,6,83.3,3,4,75.0,0,0,0,Evan Fournier,2018-19
Buddy Hield,2,10:11,44.2,14,64,3,1,0,5,8,62.5,2,4,50.0,2,2,1,Evan Fournier,2018-19
JJ Redick,4,11:32,43.9,13,54,0,2,0,4,11,36.4,3,5,60.0,2,2,0,Evan Fournier,2018-19
Malcolm Brogdon,3,9:54,42.6,13,46,1,2,0,5,9,55.6,1,1,100.0,2,2,1,Evan Fournier,2018-19
Josh Richardson,4,11:25,42.5,9,73,2,0,0,4,7,57.1,1,4,25.0,0,0,0,Evan Fournier,2018-19
Paul George,2,9:43,41.6,21,62,3,4,0,6,14,42.9,2,7,28.6,7,7,2,Evan Fournier,2018-19
Taurean Prince,4,9:11,39.9,9,54,2,1,0,4,7,57.1,1,3,33.3,0,0,1,Evan Fournier,2018-19
Wesley Matthews,2,9:56,39.6,3,66,1,0,0,1,2,50.0,1,2,50.0,0,0,0,Evan Fournier,2018-19
Kevin Huerter,2,9:34,38.3,5,40,2,0,0,2,7,28.6,0,2,0.0,1,2,1,Evan Fournier,2018-19
DeMar DeRozan,2,9:52,38.1,10,46,4,2,0,5,7,71.4,0,2,0.0,0,0,0,Evan Fournier,2018-19
Avery Bradley,3,9:40,37.4,9,47,0,0,0,4,11,36.4,1,2,50.0,0,0,0,Evan Fournier,2018-19
Brandon Ingram,2,8:14,36.3,15,47,0,1,0,7,11,63.6,0,2,0.0,1,3,2,Evan Fournier,2018-19
Marcus Smart,3,8:47,34.9,8,50,2,2,0,3,4,75.0,2,2,100.0,0,0,0,Evan Fournier,2018-19
Brandon Knight,2,9:17,34.1,3,34,0,0,0,1,3,33.3,1,2,50.0,0,0,0,Evan Fournier,2018-19
Devin Booker,1,9:11,32.5,19,43,4,4,0,7,16,43.8,3,4,75.0,2,2,1,Evan Fournier,2018-19
Bojan Bogdanovic,4,7:49,32.0,6,34,0,1,0,2,8,25.0,0,4,0.0,2,2,1,Evan Fournier,2018-19
CJ McCollum,2,9:07,31.8,13,48,2,0,0,4,4,100.0,1,1,100.0,4,4,2,Evan Fournier,2018-19
Donovan Mitchell,1,8:37,31.8,19,43,2,0,0,6,8,75.0,2,3,66.7,5,6,3,Evan Fournier,2018-19
DeAndre' Bembry,4,7:28,31.3,5,39,3,0,0,2,4,50.0,0,1,0.0,1,2,0,Evan Fournier,2018-19
Luke Kennard,3,8:16,27.7,6,30,0,0,0,3,4,75.0,0,0,0.0,0,0,0,Evan Fournier,2018-19
Kris Dunn,3,8:30,27.1,0,29,1,0,0,0,2,0.0,0,1,0.0,0,0,1,Evan Fournier,2018-19
Jamal Murray,2,7:13,27.0,6,32,4,1,0,2,10,20.0,0,2,0.0,2,2,0,Evan Fournier,2018-19
Russell Westbrook,2,5:38,27.0,8,32,4,4,0,3,4,75.0,0,0,0.0,2,6,1,Evan Fournier,2018-19
Tyreke Evans,3,6:50,27.0,2,45,2,0,0,1,3,33.3,0,0,0.0,0,0,0,Evan Fournier,2018-19
Darren Collison,4,6:46,26.4,7,25,4,0,0,3,4,75.0,1,1,100.0,0,0,0,Evan Fournier,2018-19
Glenn Robinson III,1,6:29,25.3,0,15,0,1,0,0,2,0.0,0,2,0.0,0,0,0,Evan Fournier,2018-19
Frank Jackson,2,6:31,24.9,5,17,1,0,0,2,5,40.0,1,1,100.0,0,0,0,Evan Fournier,2018-19
Josh Okogie,2,5:52,24.9,2,35,4,0,0,0,1,0.0,0,0,0.0,2,2,1,Evan Fournier,2018-19
Gordon Hayward,3,6:11,24.8,6,24,0,0,0,3,4,75.0,0,0,0.0,0,0,0,Evan Fournier,2018-19
Jaylen Brown,3,5:26,24.0,0,27,0,0,0,0,5,0.0,0,3,0.0,0,0,0,Evan Fournier,2018-19
Justin Holiday,4,6:03,23.9,2,41,0,0,0,1,6,16.7,0,3,0.0,0,0,0,Evan Fournier,2018-19
Jordan Clarkson,3,6:26,23.6,9,28,1,2,0,3,7,42.9,1,2,50.0,2,2,1,Evan Fournier,2018-19
