OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Rudy Gobert,4,25:01,97.1,30,122,5,3,3,12,17,70.6,0,0,0.0,6,9,5,DeAndre Jordan,2018-19
Taj Gibson,4,23:02,91.7,22,118,0,1,3,11,21,52.4,0,0,0.0,0,0,0,DeAndre Jordan,2018-19
JaVale McGee,4,21:40,91.6,14,120,1,2,0,7,15,46.7,0,0,0.0,0,0,0,DeAndre Jordan,2018-19
Steven Adams,3,20:44,88.0,8,93,4,0,0,4,8,50.0,0,0,0.0,0,1,1,DeAndre Jordan,2018-19
Montrezl Harrell,4,18:00,72.9,14,89,2,2,1,6,14,42.9,0,0,0.0,2,4,3,DeAndre Jordan,2018-19
Deandre Ayton,4,19:08,71.8,9,91,3,2,1,3,15,20.0,0,0,0.0,3,3,1,DeAndre Jordan,2018-19
LaMarcus Aldridge,3,19:28,71.6,24,71,2,2,2,11,22,50.0,0,0,0.0,2,2,0,DeAndre Jordan,2018-19
Andre Drummond,3,19:35,67.2,10,85,1,0,2,5,10,50.0,0,0,0.0,0,0,0,DeAndre Jordan,2018-19
Marc Gasol,5,16:38,63.0,24,107,6,1,0,9,19,47.4,2,8,25.0,4,4,2,DeAndre Jordan,2018-19
Serge Ibaka,4,14:49,56.0,10,44,2,2,0,3,12,25.0,0,3,0.0,4,6,3,DeAndre Jordan,2018-19
Jusuf Nurkic,2,14:02,54.7,8,76,2,4,1,4,10,40.0,0,0,0.0,0,2,1,DeAndre Jordan,2018-19
Kevon Looney,3,13:16,52.0,2,61,1,0,1,1,3,33.3,0,0,0.0,0,0,0,DeAndre Jordan,2018-19
Wendell Carter Jr.,2,11:34,50.5,9,57,1,1,1,4,12,33.3,0,4,0.0,1,1,1,DeAndre Jordan,2018-19
Willie Cauley-Stein,2,11:38,47.5,2,56,2,0,1,1,6,16.7,0,0,0.0,0,0,0,DeAndre Jordan,2018-19
Anthony Davis,3,10:56,47.0,23,51,3,2,1,9,20,45.0,1,6,16.7,4,5,3,DeAndre Jordan,2018-19
Alex Len,3,10:50,43.1,9,61,1,1,3,4,11,36.4,1,4,25.0,0,0,0,DeAndre Jordan,2018-19
Al Horford,2,10:58,42.5,7,63,3,0,1,3,7,42.9,1,2,50.0,0,0,0,DeAndre Jordan,2018-19
Mitchell Robinson,2,11:44,40.7,0,48,2,0,0,0,0,0.0,0,0,0.0,0,0,0,DeAndre Jordan,2018-19
Joel Embiid,2,9:01,39.1,12,45,3,0,0,2,7,28.6,1,1,100.0,7,8,3,DeAndre Jordan,2018-19
Myles Turner,2,9:35,38.1,5,51,1,1,0,2,7,28.6,1,2,50.0,0,0,1,DeAndre Jordan,2018-19
Richaun Holmes,3,9:41,38.1,13,53,4,0,0,6,7,85.7,0,0,0.0,1,1,1,DeAndre Jordan,2018-19
