OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Eric Bledsoe,4,17:29,68.0,21,75,1,2,0,7,15,46.7,3,8,37.5,4,5,2,Josh Richardson,2018-19
Collin Sexton,4,14:28,50.8,10,83,8,2,0,4,9,44.4,2,2,100.0,0,0,0,Josh Richardson,2018-19
Terrence Ross,4,13:14,48.8,16,62,2,2,0,5,9,55.6,2,5,40.0,4,5,2,Josh Richardson,2018-19
Jrue Holiday,2,11:11,44.8,9,41,4,2,1,4,12,33.3,1,6,16.7,0,0,1,Josh Richardson,2018-19
Kemba Walker,4,11:10,44.0,10,53,6,2,0,3,9,33.3,1,6,16.7,3,5,3,Josh Richardson,2018-19
John Wall,2,11:18,44.0,4,44,9,1,0,2,8,25.0,0,2,0.0,0,0,1,Josh Richardson,2018-19
Cory Joseph,3,10:15,41.8,4,56,4,1,0,2,4,50.0,0,1,0.0,0,0,0,Josh Richardson,2018-19
Stephen Curry,2,9:29,41.0,10,56,1,1,0,3,9,33.3,2,7,28.6,2,3,2,Josh Richardson,2018-19
Kyle Lowry,2,10:21,39.5,8,55,5,0,0,3,8,37.5,2,7,28.6,0,0,0,Josh Richardson,2018-19
Evan Fournier,4,10:03,38.3,13,43,3,2,0,5,10,50.0,3,7,42.9,0,0,0,Josh Richardson,2018-19
Nicolas Batum,4,10:26,38.1,10,33,2,5,0,2,7,28.6,1,4,25.0,5,5,1,Josh Richardson,2018-19
Reggie Jackson,3,10:33,37.4,12,47,5,1,1,4,13,30.8,2,7,28.6,2,2,1,Josh Richardson,2018-19
Bradley Beal,4,8:44,36.5,12,48,1,2,0,5,11,45.5,0,4,0.0,2,3,2,Josh Richardson,2018-19
Kris Dunn,2,9:42,34.8,7,43,3,2,0,3,5,60.0,1,1,100.0,0,0,0,Josh Richardson,2018-19
CJ McCollum,2,7:52,32.6,14,49,0,1,0,5,11,45.5,4,7,57.1,0,0,0,Josh Richardson,2018-19
DeAndre' Bembry,4,8:26,31.8,10,47,2,2,0,4,7,57.1,1,3,33.3,1,2,1,Josh Richardson,2018-19
Joe Harris,3,8:07,31.7,7,28,0,0,0,3,7,42.9,0,3,0.0,1,1,1,Josh Richardson,2018-19
Tomas Satoransky,4,7:37,31.1,2,41,3,1,0,1,3,33.3,0,1,0.0,0,0,0,Josh Richardson,2018-19
Bojan Bogdanovic,3,8:14,30.6,12,39,0,2,0,5,7,71.4,2,4,50.0,0,0,0,Josh Richardson,2018-19
Khris Middleton,4,7:26,30.1,17,66,3,3,0,7,11,63.6,1,2,50.0,2,3,2,Josh Richardson,2018-19
Donovan Mitchell,2,7:46,30.0,18,41,2,0,0,7,15,46.7,2,5,40.0,2,2,2,Josh Richardson,2018-19
De'Aaron Fox,2,7:01,29.7,7,40,2,2,2,2,9,22.2,1,1,100.0,2,2,0,Josh Richardson,2018-19
Garrett Temple,2,7:43,28.7,11,47,2,1,0,4,5,80.0,3,4,75.0,0,0,0,Josh Richardson,2018-19
Tim Hardaway Jr.,3,6:42,27.3,21,43,1,1,0,7,9,77.8,3,5,60.0,4,5,2,Josh Richardson,2018-19
Kevin Huerter,4,6:26,27.2,7,33,3,1,0,3,5,60.0,1,2,50.0,0,0,0,Josh Richardson,2018-19
Kent Bazemore,3,6:38,27.1,11,28,0,3,0,4,7,57.1,1,4,25.0,2,3,1,Josh Richardson,2018-19
Kyrie Irving,3,6:10,26.7,9,35,3,1,0,4,8,50.0,1,3,33.3,0,0,0,Josh Richardson,2018-19
JJ Redick,2,7:32,26.6,0,35,2,0,1,0,5,0.0,0,3,0.0,0,0,0,Josh Richardson,2018-19
Dennis Schroder,2,6:11,26.4,7,28,1,2,0,2,4,50.0,1,2,50.0,2,2,1,Josh Richardson,2018-19
Jordan Clarkson,4,6:55,25.9,0,30,4,0,0,0,3,0.0,0,1,0.0,0,0,0,Josh Richardson,2018-19
Trae Young,4,6:37,25.8,12,35,6,0,0,4,7,57.1,2,4,50.0,2,2,1,Josh Richardson,2018-19
Ricky Rubio,2,6:32,25.8,5,37,2,3,0,2,3,66.7,1,2,50.0,0,0,0,Josh Richardson,2018-19
Marcus Smart,3,6:52,25.3,2,37,1,1,0,1,2,50.0,0,1,0.0,0,0,1,Josh Richardson,2018-19
Allonzo Trier,2,6:55,24.5,4,31,2,1,0,2,5,40.0,0,1,0.0,0,0,0,Josh Richardson,2018-19
D.J. Augustin,4,6:02,24.2,7,47,2,1,0,2,5,40.0,1,3,33.3,2,2,1,Josh Richardson,2018-19
Jeremy Lamb,4,6:33,23.9,7,22,1,3,0,1,7,14.3,1,5,20.0,4,4,2,Josh Richardson,2018-19
Ryan Arcidiacono,3,5:35,23.7,8,23,1,0,0,2,5,40.0,1,3,33.3,3,3,1,Josh Richardson,2018-19
Jonathon Simmons,4,5:53,23.3,5,23,1,0,0,2,5,40.0,0,1,0.0,1,2,0,Josh Richardson,2018-19
Trevor Ariza,2,5:32,22.8,3,33,1,1,0,1,7,14.3,1,5,20.0,0,0,0,Josh Richardson,2018-19
Ish Smith,3,6:02,22.3,4,32,0,0,0,2,5,40.0,0,2,0.0,0,0,0,Josh Richardson,2018-19
Justin Holiday,2,5:55,22.3,7,29,1,0,0,3,8,37.5,1,4,25.0,0,0,0,Josh Richardson,2018-19
Taurean Prince,2,5:41,22.1,5,25,0,0,0,2,8,25.0,1,6,16.7,0,0,0,Josh Richardson,2018-19
Zach LaVine,2,5:02,21.7,4,20,4,2,0,2,7,28.6,0,2,0.0,0,0,0,Josh Richardson,2018-19
Malik Beasley,2,5:39,21.7,11,34,0,0,0,5,7,71.4,1,3,33.3,0,0,0,Josh Richardson,2018-19
Jayson Tatum,3,4:49,20.9,5,35,1,0,0,2,4,50.0,1,1,100.0,0,0,1,Josh Richardson,2018-19
James Harden,2,5:35,20.9,16,32,3,2,0,4,9,44.4,2,4,50.0,6,7,2,Josh Richardson,2018-19
Austin Rivers,3,5:14,20.9,0,16,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Josh Richardson,2018-19
Alec Burks,4,5:29,20.6,4,22,2,0,0,2,2,100.0,0,0,0.0,0,0,0,Josh Richardson,2018-19
D'Angelo Russell,3,5:07,20.3,10,26,2,3,0,4,6,66.7,2,2,100.0,0,0,0,Josh Richardson,2018-19
Patty Mills,2,5:09,20.0,6,30,1,2,0,2,5,40.0,2,4,50.0,0,0,0,Josh Richardson,2018-19
Aaron Gordon,4,5:30,19.9,5,38,3,1,0,2,4,50.0,1,1,100.0,0,0,0,Josh Richardson,2018-19
Russell Westbrook,1,4:15,19.9,6,21,6,1,0,2,4,50.0,0,1,0.0,2,4,2,Josh Richardson,2018-19
Paul George,2,5:32,19.8,5,21,2,1,0,2,6,33.3,1,5,20.0,0,0,0,Josh Richardson,2018-19
Spencer Dinwiddie,3,4:52,19.8,6,26,3,0,0,3,5,60.0,0,2,0.0,0,0,2,Josh Richardson,2018-19
Cedi Osman,4,5:22,19.7,11,30,2,0,0,3,10,30.0,2,7,28.6,3,3,1,Josh Richardson,2018-19
Jamal Murray,2,5:05,19.5,3,29,2,3,1,0,7,0.0,0,3,0.0,3,4,1,Josh Richardson,2018-19
Chris Paul,2,4:40,19.2,2,34,3,1,0,0,3,0.0,0,2,0.0,2,2,1,Josh Richardson,2018-19
Malik Monk,3,5:08,19.0,15,38,0,0,1,5,8,62.5,3,5,60.0,2,2,0,Josh Richardson,2018-19
Darren Collison,3,5:34,19.0,4,16,2,1,0,2,3,66.7,0,1,0.0,0,0,1,Josh Richardson,2018-19
Damian Lillard,2,4:44,19.0,8,20,2,0,1,2,5,40.0,2,3,66.7,2,2,1,Josh Richardson,2018-19
Fred VanVleet,2,5:12,18.7,3,24,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Josh Richardson,2018-19
Giannis Antetokounmpo,4,4:19,18.6,10,20,2,3,0,4,5,80.0,0,0,0.0,2,3,1,Josh Richardson,2018-19
Jeremy Lin,4,4:32,18.6,11,27,1,1,1,5,6,83.3,0,0,0.0,1,2,2,Josh Richardson,2018-19
