OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
CJ Miles,1,3:38,13.3,3,21,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Jerome Robinson,2018-19
Rajon Rondo,2,4:13,12.3,3,21,2,0,1,1,3,33.3,1,1,100.0,0,0,0,Jerome Robinson,2018-19
Pat Connaughton,1,3:02,12.1,1,23,0,0,0,0,0,0.0,0,0,0.0,1,2,1,Jerome Robinson,2018-19
Bogdan Bogdanovic,1,2:58,11.7,5,12,2,0,0,1,2,50.0,1,2,50.0,2,2,1,Jerome Robinson,2018-19
Ryan Arcidiacono,1,2:44,11.3,3,17,0,0,0,1,4,25.0,1,3,33.3,0,0,0,Jerome Robinson,2018-19
Bojan Bogdanovic,1,2:41,10.6,6,22,0,0,0,2,2,100.0,1,1,100.0,1,1,1,Jerome Robinson,2018-19
Quinn Cook,2,3:16,10.6,2,17,2,0,0,1,3,33.3,0,1,0.0,0,0,0,Jerome Robinson,2018-19
Grayson Allen,1,2:37,10.4,10,10,0,0,0,2,4,50.0,0,0,0.0,6,6,2,Jerome Robinson,2018-19
Taurean Prince,1,2:37,10.3,3,16,0,0,0,1,3,33.3,0,1,0.0,1,1,1,Jerome Robinson,2018-19
Dion Waiters,1,3:26,9.9,7,10,1,0,0,2,3,66.7,2,3,66.7,1,2,1,Jerome Robinson,2018-19
Edmond Sumner,1,2:23,9.2,0,6,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jerome Robinson,2018-19
Aaron Holiday,1,2:17,8.3,0,9,1,0,0,0,1,0.0,0,1,0.0,0,0,0,Jerome Robinson,2018-19
Georges Niang,1,1:55,8.2,3,6,0,0,0,1,1,100.0,0,0,0.0,1,1,1,Jerome Robinson,2018-19
Cory Joseph,1,1:50,7.7,0,6,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Jerome Robinson,2018-19
Kentavious Caldwell-Pope,2,1:26,7.5,0,8,0,0,0,0,2,0.0,0,0,0.0,0,0,0,Jerome Robinson,2018-19
George Hill,1,1:30,5.9,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jerome Robinson,2018-19
Devin Harris,1,1:43,5.8,1,8,1,1,0,0,0,0.0,0,0,0.0,1,2,0,Jerome Robinson,2018-19
Lance Stephenson,1,2:04,5.6,3,13,0,0,0,1,3,33.3,1,2,50.0,0,0,0,Jerome Robinson,2018-19
Jordan McRae,1,1:17,5.6,0,9,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Jerome Robinson,2018-19
Ish Smith,1,1:31,5.3,0,7,1,0,0,0,1,0.0,0,0,0.0,0,0,0,Jerome Robinson,2018-19
Gordon Hayward,1,1:11,5.3,2,9,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Jerome Robinson,2018-19
Zach LaVine,1,1:26,5.1,0,5,0,1,0,0,3,0.0,0,2,0.0,0,0,2,Jerome Robinson,2018-19
OG Anunoby,1,1:13,5.1,2,3,0,0,0,0,0,0.0,0,0,0.0,2,2,1,Jerome Robinson,2018-19
Jerryd Bayless,1,1:28,5.0,0,6,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jerome Robinson,2018-19
Tony Parker,1,1:10,4.9,0,11,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Jerome Robinson,2018-19
Jordan Bell,2,1:13,4.8,4,6,0,0,0,2,2,100.0,0,0,0.0,0,0,0,Jerome Robinson,2018-19
Chris Chiozza,1,1:12,4.7,0,3,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Jerome Robinson,2018-19
Allonzo Trier,1,1:11,4.7,0,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jerome Robinson,2018-19
Seth Curry,1,1:25,4.6,0,5,0,0,0,0,2,0.0,0,0,0.0,0,0,0,Jerome Robinson,2018-19
Shaun Livingston,2,1:31,4.6,0,6,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jerome Robinson,2018-19
Austin Rivers,1,1:06,4.5,0,12,1,0,0,0,1,0.0,0,0,0.0,0,0,0,Jerome Robinson,2018-19
Jimmy Butler,1,1:02,4.3,5,10,0,0,0,2,2,100.0,0,0,0.0,1,1,1,Jerome Robinson,2018-19
Jordan Clarkson,1,1:32,4.2,5,6,0,0,0,2,3,66.7,0,0,0.0,1,1,1,Jerome Robinson,2018-19
Jeremy Lin,1,1:01,4.1,0,6,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Jerome Robinson,2018-19
