OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Bradley Beal,4,16:02,67.7,26,70,8,2,0,9,17,52.9,5,10,50.0,3,7,4,Danny Green,2018-19
Joe Harris,4,13:08,54.6,18,76,1,1,1,6,9,66.7,4,6,66.7,2,2,1,Danny Green,2018-19
Evan Fournier,4,13:49,52.4,21,58,3,3,0,8,18,44.4,3,11,27.3,2,2,1,Danny Green,2018-19
Klay Thompson,2,12:50,50.4,25,73,1,2,0,10,17,58.8,3,8,37.5,2,2,1,Danny Green,2018-19
Jamal Murray,2,12:56,47.8,9,58,5,2,0,4,14,28.6,1,6,16.7,0,0,0,Danny Green,2018-19
Kyrie Irving,4,11:49,47.2,19,54,12,4,1,9,20,45.0,1,4,25.0,0,0,1,Danny Green,2018-19
JJ Redick,3,12:29,46.7,10,64,3,1,0,4,11,36.4,2,9,22.2,0,0,0,Danny Green,2018-19
Wayne Ellington,3,12:28,46.3,12,63,2,0,0,4,6,66.7,3,5,60.0,1,2,0,Danny Green,2018-19
Malcolm Brogdon,4,10:38,43.4,9,74,1,0,1,4,8,50.0,1,2,50.0,0,0,1,Danny Green,2018-19
Khris Middleton,4,10:20,40.1,10,47,6,1,1,4,7,57.1,0,2,0.0,2,2,0,Danny Green,2018-19
Devin Booker,2,10:43,39.9,21,40,0,4,1,9,14,64.3,2,4,50.0,1,1,1,Danny Green,2018-19
CJ McCollum,2,10:46,39.0,25,58,4,2,0,7,12,58.3,7,8,87.5,4,4,2,Danny Green,2018-19
Jerami Grant,2,9:35,37.2,11,47,2,1,0,4,7,57.1,2,4,50.0,1,2,1,Danny Green,2018-19
James Harden,2,10:38,36.6,14,42,4,1,0,5,10,50.0,2,5,40.0,2,2,1,Danny Green,2018-19
Bojan Bogdanovic,3,9:43,36.5,16,41,2,0,0,7,12,58.3,2,3,66.7,0,1,1,Danny Green,2018-19
Dion Waiters,2,8:58,33.3,16,42,5,1,0,6,9,66.7,4,7,57.1,0,2,0,Danny Green,2018-19
