OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Thaddeus Young,4,31:08,119.3,8,141,4,8,0,3,14,21.4,1,5,20.0,1,2,2,Giannis Antetokounmpo,2018-19
Ben Simmons,3,23:02,95.6,13,129,18,5,1,6,13,46.2,0,0,0.0,1,4,2,Giannis Antetokounmpo,2018-19
Marvin Williams,4,23:22,86.5,10,114,2,1,1,4,13,30.8,2,9,22.2,0,0,0,Giannis Antetokounmpo,2018-19
Blake Griffin,4,22:17,80.1,27,94,5,11,2,9,20,45.0,6,14,42.9,3,4,0,Giannis Antetokounmpo,2018-19
Noah Vonleh,4,20:16,74.6,18,98,1,2,0,7,11,63.6,3,4,75.0,1,1,1,Giannis Antetokounmpo,2018-19
Pascal Siakam,3,18:20,67.1,15,80,4,1,2,6,11,54.5,1,2,50.0,2,3,2,Giannis Antetokounmpo,2018-19
Jabari Parker,2,16:05,63.2,25,84,4,5,2,10,26,38.5,4,9,44.4,1,2,1,Giannis Antetokounmpo,2018-19
Paul Millsap,2,13:35,50.8,17,67,2,1,0,6,12,50.0,3,8,37.5,2,2,1,Giannis Antetokounmpo,2018-19
James Johnson,3,12:26,49.2,2,51,3,0,0,1,4,25.0,0,3,0.0,0,0,0,Giannis Antetokounmpo,2018-19
P.J. Tucker,2,12:18,48.5,3,48,1,2,0,1,8,12.5,1,5,20.0,0,0,0,Giannis Antetokounmpo,2018-19
Harrison Barnes,2,10:34,44.2,5,65,1,2,0,2,5,40.0,1,3,33.3,0,2,1,Giannis Antetokounmpo,2018-19
Marcus Morris Sr.,2,10:05,39.3,3,47,0,2,0,1,6,16.7,1,6,16.7,0,0,0,Giannis Antetokounmpo,2018-19
Jeff Green,2,9:25,38.1,14,57,4,1,0,3,6,50.0,3,5,60.0,5,5,1,Giannis Antetokounmpo,2018-19
Dante Cunningham,2,9:34,36.7,3,49,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Giannis Antetokounmpo,2018-19
Al-Farouq Aminu,2,9:26,36.0,2,54,0,0,0,1,8,12.5,0,7,0.0,0,0,0,Giannis Antetokounmpo,2018-19
Stanley Johnson,4,9:53,35.9,19,54,1,0,1,7,11,63.6,5,8,62.5,0,0,0,Giannis Antetokounmpo,2018-19
John Collins,2,8:14,34.3,3,52,1,1,3,1,7,14.3,0,2,0.0,1,2,1,Giannis Antetokounmpo,2018-19
