OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Karl-Anthony Towns,2,14:14,49.4,29,72,5,1,0,13,26,50.0,1,5,20.0,2,2,3,Dragan Bender,2018-19
Derrick Favors,3,9:26,35.8,9,38,2,1,0,4,11,36.4,1,4,25.0,0,0,0,Dragan Bender,2018-19
Anthony Davis,2,7:31,35.5,22,59,3,3,0,9,15,60.0,1,3,33.3,3,4,2,Dragan Bender,2018-19
Zach Collins,3,8:28,33.1,4,46,2,1,0,1,3,33.3,0,1,0.0,2,2,1,Dragan Bender,2018-19
Draymond Green,3,7:08,28.4,6,34,2,1,0,3,8,37.5,0,3,0.0,0,0,0,Dragan Bender,2018-19
Julius Randle,3,6:58,28.2,19,34,4,1,3,7,18,38.9,0,0,0.0,5,11,4,Dragan Bender,2018-19
Mason Plumlee,2,6:18,23.1,8,38,3,3,0,4,6,66.7,0,0,0.0,0,0,1,Dragan Bender,2018-19
P.J. Tucker,2,5:20,22.8,6,27,1,0,0,2,8,25.0,2,6,33.3,0,0,0,Dragan Bender,2018-19
Nemanja Bjelica,2,5:31,22.3,3,28,3,0,0,1,3,33.3,0,2,0.0,1,2,1,Dragan Bender,2018-19
Jahlil Okafor,2,5:20,18.5,6,26,1,3,1,3,7,42.9,0,0,0.0,0,0,0,Dragan Bender,2018-19
Thabo Sefolosha,3,4:59,18.4,0,18,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Dragan Bender,2018-19
Jusuf Nurkic,3,4:36,18.3,6,25,0,1,0,2,12,16.7,0,0,0.0,2,2,2,Dragan Bender,2018-19
Blake Griffin,1,5:08,17.1,6,26,5,1,1,1,7,14.3,1,6,16.7,3,6,1,Dragan Bender,2018-19
Larry Nance Jr.,2,4:41,16.2,2,16,3,0,0,1,5,20.0,0,1,0.0,0,0,0,Dragan Bender,2018-19
Noah Vonleh,1,4:48,16.0,9,19,0,2,0,4,4,100.0,1,1,100.0,0,0,0,Dragan Bender,2018-19
Jonas Valanciunas,1,3:50,15.6,16,23,0,2,2,8,12,66.7,0,0,0.0,0,0,1,Dragan Bender,2018-19
Bobby Portis,1,3:51,15.3,2,19,1,0,0,0,3,0.0,0,0,0.0,2,2,1,Dragan Bender,2018-19
Lauri Markkanen,1,3:49,14.3,4,23,1,0,0,2,4,50.0,0,1,0.0,0,0,0,Dragan Bender,2018-19
Dante Cunningham,3,3:52,13.5,8,18,1,0,0,3,4,75.0,2,2,100.0,0,0,0,Dragan Bender,2018-19
Marvin Bagley III,2,2:50,13.4,9,20,1,1,0,3,5,60.0,0,1,0.0,3,4,3,Dragan Bender,2018-19
Omari Spellman,1,3:32,13.2,2,12,0,2,0,1,2,50.0,0,1,0.0,0,0,0,Dragan Bender,2018-19
Clint Capela,2,3:03,12.8,10,27,0,0,0,4,6,66.7,0,0,0.0,2,4,2,Dragan Bender,2018-19
Dirk Nowitzki,1,3:14,12.5,2,13,0,0,0,1,7,14.3,0,4,0.0,0,0,0,Dragan Bender,2018-19
Al-Farouq Aminu,3,3:05,12.3,5,16,0,0,0,2,5,40.0,1,1,100.0,0,0,0,Dragan Bender,2018-19
Dwight Powell,1,3:24,12.0,3,21,3,1,0,1,1,100.0,0,0,0.0,1,1,1,Dragan Bender,2018-19
Thomas Bryant,1,2:56,11.9,5,17,0,1,0,2,4,50.0,1,1,100.0,0,0,0,Dragan Bender,2018-19
Jonas Jerebko,2,2:44,11.7,3,14,0,0,1,1,4,25.0,0,2,0.0,1,1,1,Dragan Bender,2018-19
Harry Giles III,2,2:33,11.7,7,14,0,0,0,2,3,66.7,0,0,0.0,3,3,1,Dragan Bender,2018-19
