OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Kyle Kuzma,3,16:17,70.7,10,91,3,1,2,3,12,25.0,3,10,30.0,1,2,1,Taj Gibson,2018-19
Al-Farouq Aminu,3,14:44,55.2,6,61,0,3,0,2,10,20.0,0,5,0.0,2,3,2,Taj Gibson,2018-19
DeAndre Jordan,4,13:22,51.1,3,62,1,0,1,1,4,25.0,0,0,0.0,1,3,2,Taj Gibson,2018-19
Jerami Grant,3,11:07,49.0,10,63,0,0,1,4,9,44.4,1,5,20.0,1,1,2,Taj Gibson,2018-19
Jabari Parker,3,12:04,48.3,21,62,1,2,0,8,14,57.1,5,8,62.5,0,0,0,Taj Gibson,2018-19
Marc Gasol,2,13:30,48.2,7,48,0,0,0,3,9,33.3,0,2,0.0,1,2,0,Taj Gibson,2018-19
Nikola Jokic,3,12:45,44.0,11,61,7,3,1,5,13,38.5,0,2,0.0,1,2,2,Taj Gibson,2018-19
Nikola Mirotic,3,9:16,42.9,9,68,0,0,1,4,8,50.0,1,4,25.0,0,0,0,Taj Gibson,2018-19
LaMarcus Aldridge,4,12:08,41.2,12,51,4,1,2,4,17,23.5,0,1,0.0,4,5,3,Taj Gibson,2018-19
Nemanja Bjelica,4,8:51,38.0,13,32,0,2,0,5,12,41.7,2,7,28.6,1,2,1,Taj Gibson,2018-19
Julius Randle,4,8:29,35.4,15,38,2,2,0,6,11,54.5,1,2,50.0,2,2,0,Taj Gibson,2018-19
Marcus Morris Sr.,2,8:46,35.1,3,53,1,1,0,1,6,16.7,1,4,25.0,0,0,0,Taj Gibson,2018-19
Thaddeus Young,2,8:37,33.5,9,29,0,0,1,4,6,66.7,0,1,0.0,1,2,1,Taj Gibson,2018-19
Maxi Kleber,2,8:49,32.4,6,43,0,0,0,2,3,66.7,2,3,66.7,0,0,0,Taj Gibson,2018-19
Derrick Favors,4,8:34,30.3,15,41,0,0,0,5,10,50.0,3,7,42.9,2,2,1,Taj Gibson,2018-19
T.J. Warren,2,8:08,30.2,6,24,1,1,0,2,4,50.0,1,2,50.0,1,2,1,Taj Gibson,2018-19
Rudy Gay,4,8:41,30.2,7,29,3,0,0,2,6,33.3,1,3,33.3,2,2,1,Taj Gibson,2018-19
