OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Nikola Vucevic,3,21:15,83.8,37,114,4,4,1,18,38,47.4,0,0,0.0,1,1,1,Jarrett Allen,2018-19
Marc Gasol,4,21:29,78.9,13,98,5,3,0,6,15,40.0,1,4,25.0,0,0,0,Jarrett Allen,2018-19
Cody Zeller,4,16:26,67.5,21,120,6,1,1,7,20,35.0,1,2,50.0,6,6,3,Jarrett Allen,2018-19
Andre Drummond,3,19:23,66.8,26,68,2,3,3,10,22,45.5,0,1,0.0,6,8,2,Jarrett Allen,2018-19
Joel Embiid,4,16:22,65.9,40,113,6,6,0,15,22,68.2,3,5,60.0,7,7,3,Jarrett Allen,2018-19
Enes Kanter,5,16:32,62.2,29,69,1,1,2,13,21,61.9,0,0,0.0,3,4,2,Jarrett Allen,2018-19
Anthony Davis,2,13:16,57.4,25,90,4,1,2,11,22,50.0,3,6,50.0,0,0,0,Jarrett Allen,2018-19
Steven Adams,2,11:28,51.2,17,75,1,3,0,8,12,66.7,0,0,0.0,1,2,4,Jarrett Allen,2018-19
LaMarcus Aldridge,2,12:19,49.3,18,71,2,1,0,6,16,37.5,0,1,0.0,6,6,2,Jarrett Allen,2018-19
Al Horford,3,12:31,48.4,14,65,3,1,1,7,10,70.0,0,0,0.0,0,0,0,Jarrett Allen,2018-19
Rudy Gobert,2,11:54,46.7,27,49,1,2,0,11,15,73.3,0,0,0.0,5,10,5,Jarrett Allen,2018-19
Jusuf Nurkic,2,10:35,42.8,38,62,4,2,0,15,21,71.4,0,0,0.0,8,10,5,Jarrett Allen,2018-19
Robin Lopez,4,11:04,42.1,12,52,0,1,0,6,13,46.2,0,0,0.0,0,0,0,Jarrett Allen,2018-19
Tristan Thompson,2,12:03,41.7,6,38,2,2,0,3,9,33.3,0,0,0.0,0,0,0,Jarrett Allen,2018-19
Bobby Portis,4,9:34,39.3,13,43,1,0,1,6,16,37.5,1,5,20.0,0,0,0,Jarrett Allen,2018-19
Brook Lopez,4,8:36,39.3,17,50,1,0,1,6,13,46.2,5,9,55.6,0,0,0,Jarrett Allen,2018-19
Willie Cauley-Stein,2,9:01,38.1,10,34,3,0,0,5,10,50.0,0,0,0.0,0,0,0,Jarrett Allen,2018-19
Thomas Bryant,3,9:17,37.7,7,39,0,2,0,3,7,42.9,1,4,25.0,0,0,1,Jarrett Allen,2018-19
Serge Ibaka,4,9:28,37.6,23,65,1,2,0,11,14,78.6,1,2,50.0,0,0,0,Jarrett Allen,2018-19
John Collins,3,9:08,36.3,28,61,1,0,2,12,19,63.2,1,2,50.0,3,5,3,Jarrett Allen,2018-19
Pascal Siakam,4,9:17,36.3,14,51,3,0,0,7,14,50.0,0,1,0.0,0,0,0,Jarrett Allen,2018-19
Larry Nance Jr.,4,10:18,36.0,11,51,3,0,0,4,9,44.4,1,2,50.0,2,2,1,Jarrett Allen,2018-19
Wendell Carter Jr.,2,9:22,35.2,8,34,1,1,0,3,9,33.3,0,1,0.0,2,2,1,Jarrett Allen,2018-19
Giannis Antetokounmpo,3,7:38,34.7,18,55,3,2,3,7,19,36.8,1,3,33.3,3,4,3,Jarrett Allen,2018-19
Deandre Ayton,2,8:13,33.2,18,37,3,4,0,9,17,52.9,0,0,0.0,0,0,0,Jarrett Allen,2018-19
Thaddeus Young,3,8:25,32.8,16,56,3,2,0,8,13,61.5,0,1,0.0,0,0,0,Jarrett Allen,2018-19
Nikola Jokic,2,8:08,32.6,19,32,1,4,2,6,13,46.2,2,2,100.0,5,6,2,Jarrett Allen,2018-19
Myles Turner,3,8:43,32.5,9,45,1,0,1,4,10,40.0,1,2,50.0,0,0,0,Jarrett Allen,2018-19
Hassan Whiteside,1,8:12,32.5,7,28,0,2,0,3,11,27.3,0,1,0.0,1,3,2,Jarrett Allen,2018-19
Noah Vonleh,4,6:56,29.0,23,51,0,0,1,9,16,56.3,3,7,42.9,2,2,1,Jarrett Allen,2018-19
Ante Zizic,1,7:10,24.6,2,30,1,1,0,1,2,50.0,0,0,0.0,0,0,0,Jarrett Allen,2018-19
Dwight Howard,1,5:17,24.1,13,26,0,1,0,5,7,71.4,0,0,0.0,3,3,4,Jarrett Allen,2018-19
Alex Len,2,5:11,23.3,9,21,0,0,0,4,10,40.0,1,6,16.7,0,0,0,Jarrett Allen,2018-19
Damian Jones,2,5:53,23.1,4,30,1,2,1,2,3,66.7,0,0,0.0,0,0,0,Jarrett Allen,2018-19
JaVale McGee,1,5:37,22.9,10,24,0,1,0,5,6,83.3,0,0,0.0,0,0,0,Jarrett Allen,2018-19
P.J. Tucker,2,4:55,19.9,8,31,0,0,0,3,5,60.0,2,4,50.0,0,0,0,Jarrett Allen,2018-19
Clint Capela,1,5:26,19.6,9,35,0,0,0,4,4,100.0,0,0,0.0,1,1,1,Jarrett Allen,2018-19
Montrezl Harrell,2,5:28,19.6,12,30,0,1,0,6,8,75.0,0,0,0.0,0,0,1,Jarrett Allen,2018-19
Jonas Valanciunas,1,4:07,19.0,13,26,0,0,0,6,9,66.7,0,2,0.0,1,1,1,Jarrett Allen,2018-19
Bam Adebayo,3,4:33,18.2,7,27,2,0,0,2,4,50.0,0,0,0.0,3,3,2,Jarrett Allen,2018-19
Marcus Morris Sr.,4,4:20,18.0,3,20,0,0,0,1,8,12.5,1,2,50.0,0,0,0,Jarrett Allen,2018-19
Markieff Morris,3,4:13,17.8,10,24,0,0,0,4,5,80.0,2,2,100.0,0,0,0,Jarrett Allen,2018-19
Jeff Green,3,3:26,17.8,14,29,0,0,1,5,8,62.5,1,3,33.3,3,3,2,Jarrett Allen,2018-19
