OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Nemanja Bjelica,4,18:56,78.3,5,93,2,0,0,2,8,25.0,0,1,0.0,1,1,1,Kyle Kuzma,2018-19
Rudy Gay,4,16:50,64.4,18,108,3,1,0,8,12,66.7,2,4,50.0,0,0,0,Kyle Kuzma,2018-19
Bojan Bogdanovic,2,15:25,58.4,18,71,2,2,0,7,9,77.8,2,4,50.0,2,2,2,Kyle Kuzma,2018-19
Taj Gibson,3,15:23,58.1,10,82,1,1,0,4,8,50.0,0,1,0.0,2,2,1,Kyle Kuzma,2018-19
Tobias Harris,3,13:07,53.3,8,72,4,0,0,2,6,33.3,0,0,0.0,4,4,2,Kyle Kuzma,2018-19
Klay Thompson,3,11:01,46.9,6,71,3,2,0,3,8,37.5,0,1,0.0,0,0,0,Kyle Kuzma,2018-19
Jerami Grant,2,10:16,46.6,12,54,0,0,0,5,8,62.5,1,3,33.3,1,1,1,Kyle Kuzma,2018-19
Cedi Osman,2,13:19,45.5,8,51,1,1,0,4,7,57.1,0,2,0.0,0,0,0,Kyle Kuzma,2018-19
DeMar DeRozan,4,10:26,41.2,13,58,2,2,0,5,12,41.7,0,0,0.0,3,4,2,Kyle Kuzma,2018-19
Danilo Gallinari,2,10:00,41.1,12,40,2,0,0,5,8,62.5,1,4,25.0,1,3,2,Kyle Kuzma,2018-19
Anthony Davis,2,9:34,40.9,13,39,1,2,0,6,9,66.7,0,0,0.0,1,2,2,Kyle Kuzma,2018-19
Marc Gasol,3,12:04,40.7,7,40,2,2,0,3,8,37.5,1,2,50.0,0,1,1,Kyle Kuzma,2018-19
Aaron Gordon,2,10:14,39.9,5,32,2,0,0,2,8,25.0,1,2,50.0,0,0,0,Kyle Kuzma,2018-19
Blake Griffin,2,12:09,39.4,7,51,6,0,0,3,9,33.3,1,5,20.0,0,0,0,Kyle Kuzma,2018-19
Lauri Markkanen,2,11:02,39.2,3,39,0,2,0,1,6,16.7,1,4,25.0,0,0,0,Kyle Kuzma,2018-19
Harrison Barnes,4,10:04,38.5,8,54,1,0,0,3,9,33.3,1,5,20.0,1,1,2,Kyle Kuzma,2018-19
Eric Gordon,4,9:20,36.5,13,50,1,3,2,4,14,28.6,2,8,25.0,3,3,0,Kyle Kuzma,2018-19
Paul Millsap,2,9:39,36.2,7,48,3,3,0,3,9,33.3,0,0,0.0,1,1,1,Kyle Kuzma,2018-19
Dante Cunningham,4,9:17,34.1,0,29,1,0,0,0,2,0.0,0,0,0.0,0,0,0,Kyle Kuzma,2018-19
Karl-Anthony Towns,3,10:12,33.2,6,49,0,1,0,3,7,42.9,0,3,0.0,0,0,0,Kyle Kuzma,2018-19
Joe Ingles,3,7:59,31.1,7,23,3,4,0,3,5,60.0,1,1,100.0,0,0,0,Kyle Kuzma,2018-19
Wesley Matthews,3,8:50,31.0,3,27,1,1,0,1,3,33.3,1,3,33.3,0,0,0,Kyle Kuzma,2018-19
Kevin Durant,3,6:48,30.8,6,38,1,0,0,2,5,40.0,0,1,0.0,2,2,2,Kyle Kuzma,2018-19
Rodney McGruder,2,7:59,29.7,5,30,0,1,0,2,4,50.0,1,2,50.0,0,0,0,Kyle Kuzma,2018-19
Josh Jackson,3,7:07,29.2,6,49,0,1,1,2,8,25.0,0,2,0.0,2,2,1,Kyle Kuzma,2018-19
P.J. Tucker,4,7:57,29.0,5,50,2,1,0,2,4,50.0,1,3,33.3,0,0,0,Kyle Kuzma,2018-19
Davis Bertans,4,7:15,28.8,7,25,0,0,0,2,3,66.7,2,3,66.7,1,1,1,Kyle Kuzma,2018-19
Luka Doncic,3,7:04,28.8,7,29,2,0,0,2,7,28.6,0,2,0.0,3,4,2,Kyle Kuzma,2018-19
Zach Collins,3,6:55,28.4,0,41,1,0,0,0,1,0.0,0,1,0.0,0,0,0,Kyle Kuzma,2018-19
Giannis Antetokounmpo,1,6:34,28.2,8,48,3,2,0,4,7,57.1,0,1,0.0,0,0,0,Kyle Kuzma,2018-19
Justin Jackson,3,6:53,27.8,6,38,0,0,0,1,3,33.3,1,1,100.0,3,3,1,Kyle Kuzma,2018-19
Clint Capela,3,7:43,27.8,6,35,0,2,0,3,4,75.0,0,0,0.0,0,0,0,Kyle Kuzma,2018-19
Julius Randle,3,6:32,26.8,20,49,4,2,0,9,13,69.2,2,3,66.7,0,0,0,Kyle Kuzma,2018-19
JaMychal Green,3,6:46,26.7,2,27,0,0,1,1,3,33.3,0,1,0.0,0,0,0,Kyle Kuzma,2018-19
Kevin Knox II,1,7:11,26.5,0,26,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Kyle Kuzma,2018-19
Jake Layman,2,6:27,24.4,5,28,0,1,0,2,3,66.7,1,1,100.0,0,0,0,Kyle Kuzma,2018-19
