OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Harrison Barnes,4,11:00,43.2,16,58,0,0,0,5,10,50.0,2,5,40.0,4,5,3,Lance Thomas,2018-19
Blake Griffin,2,6:58,24.7,9,25,3,1,0,4,8,50.0,0,3,0.0,1,3,2,Lance Thomas,2018-19
JaKarr Sampson,1,5:52,23.9,6,32,0,0,0,3,3,100.0,0,0,0.0,0,0,0,Lance Thomas,2018-19
Kelly Olynyk,2,5:38,22.2,4,32,1,0,0,2,4,50.0,0,2,0.0,0,0,0,Lance Thomas,2018-19
Giannis Antetokounmpo,2,5:18,22.2,15,27,2,2,0,7,9,77.8,0,1,0.0,1,4,3,Lance Thomas,2018-19
James Johnson,2,5:04,20.3,5,21,1,0,0,2,2,100.0,1,1,100.0,0,0,0,Lance Thomas,2018-19
Danilo Gallinari,2,5:08,20.1,10,34,0,0,0,3,4,75.0,1,2,50.0,3,4,1,Lance Thomas,2018-19
Ben Simmons,3,5:07,19.0,2,20,2,0,1,1,2,50.0,0,0,0.0,0,0,1,Lance Thomas,2018-19
Rudy Gay,2,4:51,19.0,2,22,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Lance Thomas,2018-19
Kevin Love,1,4:49,16.6,3,18,0,0,0,1,2,50.0,0,0,0.0,1,1,1,Lance Thomas,2018-19
Vince Carter,2,3:46,16.5,0,8,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Lance Thomas,2018-19
Marvin Williams,1,4:13,15.0,3,19,0,0,0,1,4,25.0,1,3,33.3,0,0,0,Lance Thomas,2018-19
Pascal Siakam,2,3:36,14.8,6,20,1,0,0,2,5,40.0,0,0,0.0,2,2,1,Lance Thomas,2018-19
Jared Dudley,2,4:07,14.7,2,21,1,0,0,1,2,50.0,0,1,0.0,0,0,0,Lance Thomas,2018-19
Aaron Gordon,2,3:20,13.0,6,19,2,0,0,2,3,66.7,1,2,50.0,1,1,1,Lance Thomas,2018-19
P.J. Tucker,2,3:36,13.0,0,14,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Lance Thomas,2018-19
Rodions Kurucs,2,3:06,12.6,2,10,1,1,0,1,3,33.3,0,2,0.0,0,0,0,Lance Thomas,2018-19
Domantas Sabonis,3,3:11,12.2,2,17,0,2,0,1,1,100.0,0,0,0.0,0,0,0,Lance Thomas,2018-19
Josh Jackson,2,2:46,11.6,5,17,0,1,0,2,4,50.0,1,2,50.0,0,0,0,Lance Thomas,2018-19
Jonas Jerebko,1,2:17,10.4,0,25,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Lance Thomas,2018-19
Thaddeus Young,3,2:14,10.3,2,12,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Lance Thomas,2018-19
JaMychal Green,2,1:58,10.0,11,22,0,0,0,4,5,80.0,3,3,100.0,0,0,0,Lance Thomas,2018-19
Jamal Crawford,2,2:20,9.8,0,19,1,1,0,0,1,0.0,0,1,0.0,0,0,0,Lance Thomas,2018-19
