OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Andrew Wiggins,3,5:02,20.9,2,20,2,1,0,1,4,25.0,0,1,0.0,0,0,0,Julian Washburn,2018-19
Paul George,2,4:41,20.5,11,29,0,1,0,3,4,75.0,2,3,66.7,3,3,1,Julian Washburn,2018-19
Kevin Knox II,1,3:22,13.9,2,16,0,0,0,1,2,50.0,0,1,0.0,0,0,0,Julian Washburn,2018-19
Luol Deng,2,3:59,13.4,3,13,0,1,0,1,3,33.3,1,2,50.0,0,0,0,Julian Washburn,2018-19
Russell Westbrook,2,2:39,11.0,0,12,3,0,0,0,4,0.0,0,0,0.0,0,0,0,Julian Washburn,2018-19
Malik Monk,1,2:46,10.3,2,12,0,0,0,1,3,33.3,0,1,0.0,0,0,1,Julian Washburn,2018-19
Ryan Broekhoff,2,2:29,10.2,4,12,1,1,0,0,1,0.0,0,0,0.0,4,5,1,Julian Washburn,2018-19
Danilo Gallinari,1,2:35,8.7,1,7,1,2,0,0,1,0.0,0,1,0.0,1,2,2,Julian Washburn,2018-19
Terrance Ferguson,2,1:50,8.6,0,10,0,0,0,0,3,0.0,0,3,0.0,0,0,0,Julian Washburn,2018-19
Rodney Hood,1,2:32,8.2,0,11,0,1,1,0,1,0.0,0,1,0.0,0,0,0,Julian Washburn,2018-19
Andre Iguodala,2,2:10,7.9,7,18,0,0,0,3,5,60.0,1,3,33.3,0,0,0,Julian Washburn,2018-19
Terrence Ross,1,1:44,7.7,3,12,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Julian Washburn,2018-19
Damion Lee,1,2:01,7.4,0,13,1,0,0,0,2,0.0,0,1,0.0,0,0,0,Julian Washburn,2018-19
Josh Okogie,2,1:38,7.2,0,6,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Julian Washburn,2018-19
Dennis Schroder,2,1:19,6.3,2,11,1,0,0,1,2,50.0,0,1,0.0,0,0,0,Julian Washburn,2018-19
Justin Jackson,2,1:28,6.3,0,10,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Julian Washburn,2018-19
Jacob Evans,1,1:17,5.9,0,9,1,1,0,0,0,0.0,0,0,0.0,0,0,0,Julian Washburn,2018-19
Devin Harris,2,1:38,5.7,3,8,1,0,0,1,3,33.3,1,3,33.3,0,0,0,Julian Washburn,2018-19
Devin Booker,1,1:26,5.5,6,15,1,0,0,2,2,100.0,0,0,0.0,2,2,1,Julian Washburn,2018-19
Jerami Grant,1,1:14,5.3,0,10,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Julian Washburn,2018-19
Jake Layman,1,1:19,4.7,2,6,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Julian Washburn,2018-19
Al-Farouq Aminu,1,1:07,4.4,0,8,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Julian Washburn,2018-19
Langston Galloway,1,1:26,4.3,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Julian Washburn,2018-19
Tony Parker,1,1:00,4.1,2,6,1,0,0,0,0,0.0,0,0,0.0,2,2,1,Julian Washburn,2018-19
Evan Turner,1,1:05,3.7,2,6,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Julian Washburn,2018-19
Kevin Durant,1,0:58,3.6,2,11,1,0,0,1,2,50.0,0,0,0.0,0,0,0,Julian Washburn,2018-19
Jonas Jerebko,2,1:05,3.6,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Julian Washburn,2018-19
Wesley Matthews,1,1:01,3.4,0,5,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Julian Washburn,2018-19
Daryl Macon,2,0:49,3.4,0,5,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Julian Washburn,2018-19
Trey Burke,2,0:58,3.3,0,9,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Julian Washburn,2018-19
Abdel Nader,2,0:41,3.2,2,7,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Julian Washburn,2018-19
Gary Trent Jr.,1,0:47,3.0,0,9,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Julian Washburn,2018-19
Klay Thompson,2,0:43,2.9,2,6,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Julian Washburn,2018-19
