OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Jabari Parker,2,6:00,25.8,9,40,1,2,0,4,5,80.0,1,1,100.0,0,0,0,Thabo Sefolosha,2018-19
Patrick Patterson,2,4:46,21.6,2,24,1,1,0,1,2,50.0,0,1,0.0,0,0,0,Thabo Sefolosha,2018-19
Nemanja Bjelica,2,4:46,21.1,9,25,0,0,0,3,8,37.5,0,3,0.0,3,3,1,Thabo Sefolosha,2018-19
Dragan Bender,3,5:25,20.0,0,29,2,0,0,0,1,0.0,0,1,0.0,0,0,0,Thabo Sefolosha,2018-19
Mike Muscala,2,5:31,19.4,0,26,0,2,0,0,1,0.0,0,1,0.0,0,0,0,Thabo Sefolosha,2018-19
Ben Simmons,2,4:40,17.6,6,24,1,4,0,3,4,75.0,0,0,0.0,0,0,0,Thabo Sefolosha,2018-19
Kevin Knox II,2,4:03,16.4,2,16,1,2,0,1,3,33.3,0,0,0.0,0,0,1,Thabo Sefolosha,2018-19
Derrick Jones Jr.,1,3:56,15.8,4,18,0,0,0,2,3,66.7,0,1,0.0,0,0,0,Thabo Sefolosha,2018-19
JaMychal Green,2,3:26,15.0,6,16,0,2,0,2,3,66.7,0,1,0.0,2,2,2,Thabo Sefolosha,2018-19
Danilo Gallinari,2,3:26,14.1,2,15,1,0,0,1,3,33.3,0,1,0.0,0,0,1,Thabo Sefolosha,2018-19
Rudy Gay,2,3:45,13.9,6,16,0,0,0,2,5,40.0,0,0,0.0,2,3,1,Thabo Sefolosha,2018-19
Josh Jackson,2,3:51,13.8,0,12,1,0,0,0,1,0.0,0,1,0.0,0,0,0,Thabo Sefolosha,2018-19
Wilson Chandler,3,3:26,13.3,0,17,1,2,0,0,2,0.0,0,2,0.0,0,0,0,Thabo Sefolosha,2018-19
CJ Miles,2,3:40,13.3,0,19,0,0,0,0,4,0.0,0,4,0.0,0,0,0,Thabo Sefolosha,2018-19
Wayne Selden,1,3:05,12.5,4,17,0,1,0,2,4,50.0,0,0,0.0,0,0,0,Thabo Sefolosha,2018-19
Mikal Bridges,3,3:39,12.2,2,15,1,1,0,1,4,25.0,0,2,0.0,0,0,0,Thabo Sefolosha,2018-19
Jerami Grant,4,2:43,10.9,3,12,1,0,0,1,1,100.0,1,1,100.0,0,0,0,Thabo Sefolosha,2018-19
Miles Bridges,2,3:04,10.7,0,9,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Thabo Sefolosha,2018-19
Bojan Bogdanovic,2,2:49,10.5,3,18,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Thabo Sefolosha,2018-19
Paul Millsap,2,2:57,10.4,5,9,0,0,0,1,3,33.3,0,0,0.0,3,4,1,Thabo Sefolosha,2018-19
Dorian Finney-Smith,2,2:31,10.1,2,12,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Thabo Sefolosha,2018-19
Pascal Siakam,1,2:17,9.2,2,10,0,1,0,1,3,33.3,0,0,0.0,0,0,0,Thabo Sefolosha,2018-19
Moritz Wagner,2,2:26,9.0,0,2,0,1,0,0,1,0.0,0,0,0.0,0,0,0,Thabo Sefolosha,2018-19
Harry Giles III,1,1:46,8.6,2,8,2,1,0,1,2,50.0,0,0,0.0,0,0,0,Thabo Sefolosha,2018-19
Gary Clark,1,2:10,8.3,3,10,0,1,0,1,2,50.0,1,2,50.0,0,0,0,Thabo Sefolosha,2018-19
LeBron James,1,2:02,7.8,2,7,0,1,0,1,3,33.3,0,1,0.0,0,0,0,Thabo Sefolosha,2018-19
Al-Farouq Aminu,2,1:36,7.7,0,12,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Thabo Sefolosha,2018-19
Danuel House Jr.,2,2:01,7.5,0,6,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Thabo Sefolosha,2018-19
Delon Wright,3,2:05,7.3,0,8,0,0,1,0,1,0.0,0,0,0.0,0,0,0,Thabo Sefolosha,2018-19
Alex Abrines,2,1:43,7.3,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Thabo Sefolosha,2018-19
Maxi Kleber,1,1:50,7.1,0,6,0,0,0,0,2,0.0,0,1,0.0,0,0,0,Thabo Sefolosha,2018-19
Kelly Olynyk,2,1:52,7.0,0,7,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Thabo Sefolosha,2018-19
Darius Miller,2,1:40,6.9,5,12,2,0,0,2,4,50.0,1,3,33.3,0,0,0,Thabo Sefolosha,2018-19
Julius Randle,2,1:52,6.9,0,5,0,0,0,0,2,0.0,0,1,0.0,0,0,0,Thabo Sefolosha,2018-19
Dante Cunningham,2,1:38,6.7,2,12,1,0,0,1,2,50.0,0,1,0.0,0,0,0,Thabo Sefolosha,2018-19
Nikola Mirotic,1,1:38,6.6,0,10,0,1,0,0,1,0.0,0,1,0.0,0,0,0,Thabo Sefolosha,2018-19
Blake Griffin,1,1:50,6.5,2,2,0,1,0,0,0,0.0,0,0,0.0,2,2,0,Thabo Sefolosha,2018-19
Mario Hezonja,2,2:05,6.5,0,2,1,1,0,0,1,0.0,0,0,0.0,0,0,0,Thabo Sefolosha,2018-19
Chimezie Metu,3,1:38,6.3,2,12,0,0,1,1,3,33.3,0,0,0.0,0,0,0,Thabo Sefolosha,2018-19
Henry Ellenson,1,1:31,6.3,0,8,0,0,1,0,1,0.0,0,0,0.0,0,0,0,Thabo Sefolosha,2018-19
Jakob Poeltl,3,1:55,6.1,0,8,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Thabo Sefolosha,2018-19
