OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Tony Snell,4,11:14,43.1,8,43,1,0,0,3,5,60.0,2,4,50.0,0,1,1,Doug McDermott,2018-19
Luke Kennard,3,10:56,38.8,15,42,0,0,0,5,10,50.0,2,5,40.0,3,3,2,Doug McDermott,2018-19
Kevin Huerter,4,9:32,38.1,9,59,1,3,0,3,7,42.9,3,5,60.0,0,0,0,Doug McDermott,2018-19
Justin Jackson,3,8:05,32.2,6,36,1,0,0,2,4,50.0,2,3,66.7,0,2,1,Doug McDermott,2018-19
Abdel Nader,2,7:38,27.0,3,37,1,0,0,1,3,33.3,1,3,33.3,0,0,0,Doug McDermott,2018-19
Gordon Hayward,4,6:44,26.8,7,32,0,3,0,3,3,100.0,0,0,0.0,1,1,1,Doug McDermott,2018-19
Shaquille Harrison,3,7:21,25.0,6,37,0,0,1,3,7,42.9,0,0,0.0,0,0,0,Doug McDermott,2018-19
Josh Jackson,2,7:02,23.3,8,32,2,0,0,3,6,50.0,1,2,50.0,1,2,1,Doug McDermott,2018-19
Landry Shamet,4,5:46,22.1,0,22,0,1,0,0,4,0.0,0,2,0.0,0,0,0,Doug McDermott,2018-19
Shaun Livingston,2,5:46,21.6,2,31,2,0,0,1,2,50.0,0,0,0.0,0,0,0,Doug McDermott,2018-19
Damyean Dotson,3,5:12,21.5,0,23,0,1,0,0,4,0.0,0,1,0.0,0,0,0,Doug McDermott,2018-19
Jayson Tatum,4,5:17,20.8,3,23,0,0,0,1,6,16.7,1,3,33.3,0,0,0,Doug McDermott,2018-19
DeMarre Carroll,2,6:19,19.7,5,15,0,2,0,2,3,66.7,0,1,0.0,1,2,1,Doug McDermott,2018-19
Wes Iwundu,3,4:28,19.6,6,26,2,0,0,2,2,100.0,2,2,100.0,0,0,0,Doug McDermott,2018-19
Wayne Ellington,4,5:20,19.6,10,24,1,0,0,4,7,57.1,2,4,50.0,0,0,0,Doug McDermott,2018-19
Malik Beasley,2,5:40,19.4,10,14,0,1,0,3,4,75.0,2,3,66.7,2,2,1,Doug McDermott,2018-19
Mikal Bridges,2,4:22,19.3,3,24,1,1,0,1,1,100.0,1,1,100.0,0,0,0,Doug McDermott,2018-19
Dwayne Bacon,1,5:04,19.1,8,27,1,0,2,4,7,57.1,0,0,0.0,0,0,0,Doug McDermott,2018-19
DeAndre' Bembry,4,3:37,16.8,3,17,0,2,0,1,2,50.0,1,2,50.0,0,0,0,Doug McDermott,2018-19
Dorian Finney-Smith,2,5:02,16.2,4,12,0,0,0,2,3,66.7,0,0,0.0,0,0,0,Doug McDermott,2018-19
Norman Powell,3,4:41,16.1,10,19,0,1,0,4,6,66.7,2,2,100.0,0,0,0,Doug McDermott,2018-19
Wilson Chandler,4,4:17,16.0,2,19,0,0,0,1,3,33.3,0,1,0.0,0,0,0,Doug McDermott,2018-19
Kevin Knox II,3,4:24,15.9,9,31,0,1,0,3,6,50.0,1,3,33.3,2,2,1,Doug McDermott,2018-19
Sterling Brown,3,4:31,15.6,0,14,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Doug McDermott,2018-19
Derrick Jones Jr.,1,3:40,15.4,3,29,1,0,0,1,1,100.0,1,1,100.0,0,0,0,Doug McDermott,2018-19
Stanley Johnson,2,4:02,15.2,0,20,4,0,0,0,3,0.0,0,2,0.0,0,0,0,Doug McDermott,2018-19
Langston Galloway,4,3:39,15.0,4,7,0,0,1,1,4,25.0,1,2,50.0,1,2,1,Doug McDermott,2018-19
Jaron Blossomgame,1,3:49,14.9,0,23,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Doug McDermott,2018-19
Glenn Robinson III,1,4:03,14.7,5,15,0,0,0,2,3,66.7,1,2,50.0,0,0,0,Doug McDermott,2018-19
Allen Crabbe,1,3:22,14.5,3,19,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Doug McDermott,2018-19
Chandler Hutchison,3,4:11,14.2,3,13,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Doug McDermott,2018-19
Kyle Korver,1,3:20,14.0,0,19,1,0,0,0,2,0.0,0,2,0.0,0,0,0,Doug McDermott,2018-19
Royce O'Neale,2,3:29,13.9,2,14,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Doug McDermott,2018-19
Evan Fournier,4,3:20,13.9,4,13,4,0,0,0,1,0.0,0,1,0.0,4,4,2,Doug McDermott,2018-19
Evan Turner,2,4:19,13.5,0,12,1,0,0,0,1,0.0,0,0,0.0,0,0,0,Doug McDermott,2018-19
Furkan Korkmaz,2,3:32,13.3,0,21,1,0,0,0,2,0.0,0,2,0.0,0,0,0,Doug McDermott,2018-19
Mario Hezonja,3,3:35,13.2,5,13,0,0,0,2,4,50.0,0,0,0.0,1,2,1,Doug McDermott,2018-19
Kelly Oubre Jr.,2,3:07,13.0,9,20,1,1,0,4,4,100.0,0,0,0.0,1,2,1,Doug McDermott,2018-19
Sam Dekker,3,3:17,12.7,2,25,0,1,0,1,2,50.0,0,1,0.0,0,0,0,Doug McDermott,2018-19
Justin Holiday,3,3:22,12.6,9,19,1,0,0,4,6,66.7,1,3,33.3,0,0,0,Doug McDermott,2018-19
CJ Miles,2,2:58,12.5,5,18,0,0,0,2,3,66.7,1,1,100.0,0,0,0,Doug McDermott,2018-19
Allonzo Trier,3,3:14,11.7,7,17,0,0,0,3,4,75.0,1,1,100.0,0,0,0,Doug McDermott,2018-19
Marco Belinelli,2,2:40,11.6,0,10,0,0,0,0,2,0.0,0,1,0.0,0,0,0,Doug McDermott,2018-19
OG Anunoby,2,2:56,11.6,0,14,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Doug McDermott,2018-19
Josh Okogie,2,2:56,11.5,3,22,0,0,0,1,1,100.0,0,0,0.0,1,1,2,Doug McDermott,2018-19
Joe Ingles,2,3:13,11.4,0,13,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Doug McDermott,2018-19
Trevor Ariza,4,3:13,11.4,3,17,0,0,0,1,3,33.3,1,2,50.0,0,0,0,Doug McDermott,2018-19
Spencer Dinwiddie,3,2:46,11.3,4,15,0,0,0,1,2,50.0,0,1,0.0,2,2,1,Doug McDermott,2018-19
Jaylen Brown,3,2:19,11.2,9,25,0,0,0,3,4,75.0,0,1,0.0,3,3,2,Doug McDermott,2018-19
Grayson Allen,2,3:02,11.2,7,13,0,1,0,3,5,60.0,1,2,50.0,0,0,0,Doug McDermott,2018-19
Gary Clark,2,2:50,10.8,3,12,0,0,0,0,1,0.0,0,1,0.0,3,3,1,Doug McDermott,2018-19
Ron Baker,1,2:37,10.8,0,7,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Doug McDermott,2018-19
Treveon Graham,1,2:46,10.7,3,7,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Doug McDermott,2018-19
Andre Iguodala,2,2:50,10.6,0,10,1,0,0,0,1,0.0,0,1,0.0,0,0,0,Doug McDermott,2018-19
Jordan McRae,2,3:22,10.5,2,13,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Doug McDermott,2018-19
James Ennis III,3,2:39,10.5,0,12,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Doug McDermott,2018-19
Wesley Johnson,1,2:39,10.4,1,13,0,0,0,0,2,0.0,0,2,0.0,1,2,1,Doug McDermott,2018-19
Troy Williams,2,2:34,10.4,2,13,0,0,0,1,2,50.0,0,1,0.0,0,0,0,Doug McDermott,2018-19
Justin Anderson,3,2:37,10.2,0,14,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Doug McDermott,2018-19
Frank Ntilikina,2,2:29,10.0,0,15,1,1,0,0,2,0.0,0,1,0.0,0,0,0,Doug McDermott,2018-19
Josh Hart,1,2:48,9.9,0,11,2,0,0,0,0,0.0,0,0,0.0,0,0,0,Doug McDermott,2018-19
Miles Bridges,3,2:23,9.8,2,19,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Doug McDermott,2018-19
Bruno Caboclo,1,2:55,9.7,3,10,0,0,0,1,3,33.3,1,2,50.0,0,0,0,Doug McDermott,2018-19
Nicolas Batum,3,2:52,9.7,0,9,1,0,0,0,2,0.0,0,2,0.0,0,0,0,Doug McDermott,2018-19
Kenrich Williams,1,2:16,9.7,0,4,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Doug McDermott,2018-19
Terrence Ross,4,1:58,9.5,7,15,0,0,0,3,5,60.0,1,3,33.3,0,0,0,Doug McDermott,2018-19
Garrett Temple,2,2:44,9.2,6,13,0,1,0,2,3,66.7,2,2,100.0,0,0,0,Doug McDermott,2018-19
John Collins,4,2:06,9.1,0,5,0,0,0,0,1,0.0,0,1,0.0,0,0,1,Doug McDermott,2018-19
Jimmy Butler,3,2:24,9.1,2,16,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Doug McDermott,2018-19
Thabo Sefolosha,2,2:05,9.0,0,8,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Doug McDermott,2018-19
Jordan Clarkson,2,2:17,8.8,2,11,0,0,0,1,3,33.3,0,0,0.0,0,0,0,Doug McDermott,2018-19
Patrick McCaw,1,2:19,8.3,0,9,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Doug McDermott,2018-19
Marcus Smart,3,2:14,8.3,0,13,3,1,0,0,2,0.0,0,2,0.0,0,0,0,Doug McDermott,2018-19
Malik Monk,3,2:04,8.2,0,4,1,2,1,0,2,0.0,0,0,0.0,0,0,0,Doug McDermott,2018-19
Taurean Prince,1,2:09,8.2,3,14,0,0,0,1,2,50.0,0,0,0.0,1,1,0,Doug McDermott,2018-19
Jonathon Simmons,1,2:07,8.1,2,8,1,0,0,1,3,33.3,0,0,0.0,0,0,0,Doug McDermott,2018-19
Keita Bates-Diop,1,2:14,8.1,0,10,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Doug McDermott,2018-19
Ryan Broekhoff,1,2:05,8.0,0,15,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Doug McDermott,2018-19
Rodney Hood,3,2:06,7.9,6,10,0,0,0,3,5,60.0,0,2,0.0,0,0,0,Doug McDermott,2018-19
Ersan Ilyasova,4,1:42,7.7,0,14,0,0,0,0,3,0.0,0,1,0.0,0,0,0,Doug McDermott,2018-19
Devin Harris,2,1:53,7.6,6,19,0,2,1,3,6,50.0,0,1,0.0,0,0,0,Doug McDermott,2018-19
Antonio Blakeney,2,2:06,7.5,11,13,0,0,0,5,7,71.4,1,2,50.0,0,0,0,Doug McDermott,2018-19
Derrick White,1,1:32,7.2,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Doug McDermott,2018-19
Joe Harris,3,1:58,7.1,2,9,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Doug McDermott,2018-19
Quinn Cook,2,2:02,7.0,0,10,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Doug McDermott,2018-19
Jonas Jerebko,1,1:58,7.0,0,5,1,0,0,0,1,0.0,0,1,0.0,0,2,1,Doug McDermott,2018-19
