OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Jerami Grant,4,19:50,80.5,7,98,2,1,0,3,4,75.0,1,1,100.0,0,0,0,T.J. Warren,2018-19
Thaddeus Young,2,11:41,42.0,15,60,1,1,0,5,6,83.3,1,1,100.0,4,4,1,T.J. Warren,2018-19
Pascal Siakam,2,10:09,40.0,4,45,0,1,1,2,4,50.0,0,1,0.0,0,0,1,T.J. Warren,2018-19
Paul Millsap,3,10:02,39.6,5,39,1,0,2,1,6,16.7,0,0,0.0,3,4,2,T.J. Warren,2018-19
Danilo Gallinari,3,11:14,39.4,7,39,1,1,0,3,5,60.0,1,1,100.0,0,0,0,T.J. Warren,2018-19
Dante Cunningham,3,10:19,39.0,3,40,2,2,0,1,3,33.3,1,2,50.0,0,0,0,T.J. Warren,2018-19
Maxi Kleber,3,9:52,38.1,13,61,0,2,0,4,6,66.7,3,5,60.0,2,2,1,T.J. Warren,2018-19
Jeff Green,1,10:35,37.9,9,62,0,0,0,2,3,66.7,1,1,100.0,4,4,1,T.J. Warren,2018-19
Harrison Barnes,2,10:13,37.4,15,43,0,1,0,5,11,45.5,2,8,25.0,3,4,2,T.J. Warren,2018-19
Dario Saric,3,9:14,37.0,8,40,1,0,0,3,4,75.0,1,2,50.0,1,1,1,T.J. Warren,2018-19
Ben Simmons,2,7:47,32.9,12,37,5,3,0,3,5,60.0,0,0,0.0,6,8,4,T.J. Warren,2018-19
Marvin Williams,2,8:11,30.8,4,36,1,1,0,1,3,33.3,0,0,0.0,2,2,0,T.J. Warren,2018-19
Patrick Patterson,3,7:22,30.3,6,25,0,0,1,2,4,50.0,1,2,50.0,1,2,0,T.J. Warren,2018-19
Taj Gibson,2,7:24,29.4,4,29,0,1,0,2,3,66.7,0,0,0.0,0,0,0,T.J. Warren,2018-19
Gordon Hayward,2,7:19,27.5,6,42,3,0,0,2,4,50.0,2,3,66.7,0,0,0,T.J. Warren,2018-19
Draymond Green,2,6:15,25.3,5,43,4,0,0,2,3,66.7,1,2,50.0,0,0,0,T.J. Warren,2018-19
Jabari Parker,1,5:23,22.4,4,28,1,1,1,0,1,0.0,0,0,0.0,4,4,1,T.J. Warren,2018-19
Tobias Harris,3,5:59,21.9,4,36,0,3,1,2,7,28.6,0,1,0.0,0,0,0,T.J. Warren,2018-19
Nicolas Batum,2,5:19,20.3,4,34,2,1,0,2,3,66.7,0,1,0.0,0,0,1,T.J. Warren,2018-19
Juancho Hernangomez,3,5:41,20.1,1,28,0,0,0,0,0,0.0,0,0,0.0,1,2,1,T.J. Warren,2018-19
Aaron Gordon,1,4:43,18.7,7,32,1,0,0,3,4,75.0,1,1,100.0,0,0,0,T.J. Warren,2018-19
Paul George,3,4:01,18.2,14,36,1,0,0,4,11,36.4,4,9,44.4,2,2,1,T.J. Warren,2018-19
Rudy Gay,2,4:28,17.3,0,23,0,0,0,0,2,0.0,0,2,0.0,0,0,0,T.J. Warren,2018-19
Giannis Antetokounmpo,1,4:10,17.0,4,24,0,1,0,2,2,100.0,0,0,0.0,0,0,0,T.J. Warren,2018-19
Jaylen Brown,2,3:18,16.8,11,30,0,1,0,4,7,57.1,1,1,100.0,2,4,2,T.J. Warren,2018-19
Rondae Hollis-Jefferson,2,4:39,16.4,5,13,0,1,0,1,2,50.0,0,0,0.0,3,4,3,T.J. Warren,2018-19
Davis Bertans,2,3:32,16.0,3,23,1,1,0,1,1,100.0,1,1,100.0,0,0,0,T.J. Warren,2018-19
